route_id,direction_id,stop_id,route_stop_sort_order
133,0,21122,4
133,0,32036,5
133,0,21124,6
133,0,17064,7
133,0,29631,8
133,0,29672,9
133,0,28258,10
133,0,28260,11
133,0,1875,12
133,0,28985,13
133,0,29673,14
133,0,28987,15
133,0,28988,16
133,0,28989,17
133,0,31334,18
133,0,31335,19
133,0,31198,20
133,0,1882,21
133,0,29685,22
133,0,29032,23
133,0,29034,24
133,0,29676,25
133,1,29676,1
133,1,28995,2
133,1,28994,3
133,1,29677,4
133,1,1877,5
133,1,28996,6
133,1,31849,7
133,1,31850,8
133,1,29038,9
133,1,29039,10
133,1,29040,11
133,1,29688,12
133,1,29042,13
133,1,29043,14
133,1,1884,15
133,1,29045,16
133,1,29670,17
133,1,28218,18
133,1,28219,19
133,1,29046,20
133,1,17071,21
133,1,28504,22
133,1,28505,23
133,1,28506,24
133,1,28507,25
133,1,30710,26
133,1,17072,27
133,1,954,28
135,0,1990,1
135,0,14998,2
135,0,18742,3
135,0,31303,4
135,0,26914,5
135,0,26915,6
135,0,26916,7
135,0,31201,8
135,0,31233,9
135,0,31223,10
135,0,31221,11
135,0,31216,12
135,0,26941,13
135,0,1585,14
135,0,26943,15
135,0,26866,16
135,0,26868,17
135,0,1573,18
135,0,31212,19
135,0,31220,20
135,0,31239,21
135,0,31229,22
135,0,32614,23
135,0,31250,24
135,0,31238,25
135,0,31203,26
135,0,31228,27
135,0,31237,28
135,0,31214,29
135,0,32619,30
135,0,31215,31
135,0,16898,32
135,0,16899,33
135,0,16897,34
135,0,32608,35
135,0,16900,36
135,0,16896,37
135,0,16901,38
135,0,31257,39
135,0,32531,40
135,0,32532,41
135,0,32533,42
135,0,32534,43
135,0,32535,44
135,0,32536,45
135,0,32537,46
135,0,32538,47
135,0,31248,48
135,0,32607,49
135,0,32539,50
135,0,32540,51
135,0,32541,52
135,0,32542,53
135,0,32543,54
135,0,32610,55
135,0,32544,56
135,0,32611,57
135,0,31260,58
135,0,32545,59
135,0,32546,60
135,0,32612,61
135,0,32547,62
135,0,32548,63
135,0,32549,64
135,0,32550,65
135,0,32551,66
135,0,32552,67
135,0,32553,68
135,0,32554,69
135,0,32555,70
135,0,32556,71
135,0,32557,72
135,0,31232,73
135,1,31232,1
135,1,32558,2
135,1,32559,3
135,1,32560,4
135,1,32561,5
135,1,32562,6
135,1,32563,7
135,1,32564,8
135,1,32565,9
135,1,32566,10
135,1,32567,11
135,1,32568,12
135,1,32569,13
135,1,32570,14
135,1,32571,15
135,1,31259,16
135,1,32572,17
135,1,32573,18
135,1,32574,19
135,1,32575,20
135,1,32576,21
135,1,32577,22
135,1,32578,23
135,1,32579,24
135,1,32580,25
135,1,32581,26
135,1,31266,27
135,1,32582,28
135,1,32583,29
135,1,32584,30
135,1,32585,31
135,1,32586,32
135,1,31219,33
135,1,32587,34
135,1,32588,35
135,1,32589,36
135,1,32590,37
135,1,32591,38
135,1,32593,39
135,1,32592,40
135,1,32594,41
135,1,32595,42
135,1,31213,43
135,1,32596,44
135,1,32597,45
135,1,32598,46
135,1,32599,47
135,1,32600,48
135,1,32601,49
135,1,32602,50
135,1,32603,51
135,1,26866,52
135,1,26868,53
135,1,1573,54
135,1,31217,55
135,1,31235,56
135,1,31202,57
135,1,31261,58
135,1,31205,59
135,1,31200,60
135,1,26897,61
135,1,26899,62
135,1,18729,63
135,1,18730,64
135,1,30146,65
135,1,1990,66
139,0,1827,1
139,0,28978,2
139,0,28979,3
139,0,10910,4
139,0,10909,5
139,0,19689,6
139,0,28851,7
139,0,28853,8
139,0,28854,9
139,0,31194,10
139,0,28858,11
139,0,19691,12
139,0,28862,13
139,0,28863,14
139,0,28864,15
139,0,28866,16
139,0,31271,17
139,0,30502,18
139,0,28872,19
139,0,28874,20
139,0,28876,21
139,0,28877,22
139,0,19690,23
139,0,27887,24
139,0,28879,25
139,0,31272,26
139,0,28880,27
139,0,28881,28
139,0,28882,29
139,0,28884,30
139,0,1707,31
139,0,28885,32
139,0,28886,33
139,0,28888,34
139,0,28889,35
139,0,28891,36
139,0,28892,37
139,0,28895,38
139,0,28896,39
139,0,29695,40
139,0,28898,41
139,0,28899,42
139,0,1708,43
139,0,28900,44
139,0,30579,45
139,0,28903,46
139,0,28905,47
139,0,28906,48
139,0,28907,49
139,0,28909,50
139,0,28910,51
139,0,30580,52
139,0,30581,53
139,0,32047,54
139,0,31133,55
139,0,31134,56
139,0,31135,57
139,0,30437,58
139,0,31136,59
139,0,20420,60
139,1,20420,1
139,1,31138,2
139,1,31139,3
139,1,1709,4
139,1,30582,5
139,1,30583,6
139,1,28919,7
139,1,28922,8
139,1,28923,9
139,1,28924,10
139,1,28925,11
139,1,29778,12
139,1,28928,13
139,1,1711,14
139,1,28929,15
139,1,28930,16
139,1,31224,17
139,1,31225,18
139,1,28932,19
139,1,28933,20
139,1,28936,21
139,1,28937,22
139,1,28939,23
139,1,32513,24
139,1,28942,25
139,1,1707,26
139,1,28885,27
139,1,28943,28
139,1,28945,29
139,1,28946,30
139,1,28947,31
139,1,28948,32
139,1,30620,33
139,1,19688,34
139,1,28951,35
139,1,28952,36
139,1,28954,37
139,1,28956,38
139,1,28957,39
139,1,31268,40
139,1,30584,41
139,1,28962,42
139,1,28964,43
139,1,28965,44
139,1,28966,45
139,1,19692,46
139,1,28970,47
139,1,31193,48
139,1,28972,49
139,1,28975,50
139,1,28977,51
139,1,19687,52
139,1,14984,53
139,1,28980,54
139,1,29779,55
139,1,28981,56
139,1,1827,57
150,0,246,1
150,0,30443,2
150,0,26578,3
150,0,16747,4
150,0,13520,5
150,0,13528,6
150,0,13534,7
150,0,30140,8
150,1,30140,1
150,1,18973,2
150,1,22760,3
150,1,22761,4
150,1,246,5
201,0,1839,1
201,0,29065,2
201,0,31856,3
201,0,31857,4
201,0,29074,5
201,0,1841,6
201,0,31859,7
201,0,29080,8
201,0,29084,9
201,0,29085,10
201,0,29086,11
201,0,32072,12
201,0,32073,13
201,0,32074,14
201,0,1845,15
201,1,1845,1
201,1,31853,2
201,1,31854,3
201,1,31855,4
201,1,29112,5
201,1,29113,6
201,1,29116,7
201,1,29117,8
201,1,29118,9
201,1,31858,10
201,1,29120,11
201,1,29121,12
201,1,31558,13
201,1,1839,14
204,0,1874,1
204,0,19379,2
204,0,19380,3
204,0,29765,4
204,0,29183,5
204,0,29184,6
204,0,30621,7
204,0,30421,8
204,0,29187,9
204,0,29197,10
204,0,29202,11
204,0,2289,12
204,0,2290,13
204,0,29206,14
204,0,29207,15
204,0,29208,16
204,0,29209,17
204,0,29211,18
204,0,26857,19
204,0,29487,20
204,0,31799,21
204,0,26859,22
204,0,26860,23
204,0,26861,24
204,0,26862,25
204,0,29488,26
204,0,31800,27
204,0,30417,28
204,0,30418,29
204,0,30419,30
204,0,2295,31
204,0,30655,32
204,0,29216,33
204,0,29217,34
204,0,30656,35
204,0,30657,36
204,0,2298,37
204,0,29221,38
204,0,30658,39
204,0,2299,40
204,0,30659,41
204,0,2300,42
204,0,30660,43
204,0,30661,44
204,0,29226,45
204,0,29227,46
204,0,29229,47
204,0,2302,48
204,1,2302,1
204,1,29231,2
204,1,29232,3
204,1,29234,4
204,1,30664,5
204,1,30665,6
204,1,29236,7
204,1,2306,8
204,1,2307,9
204,1,30666,10
204,1,2308,11
204,1,31798,12
204,1,30667,13
204,1,29241,14
204,1,29242,15
204,1,30668,16
204,1,29244,17
204,1,2311,18
204,1,2312,19
204,1,1573,20
204,1,26944,21
204,1,26945,22
204,1,26947,23
204,1,26948,24
204,1,26950,25
204,1,29250,26
204,1,29252,27
204,1,29253,28
204,1,29254,29
204,1,29256,30
204,1,2317,31
204,1,2318,32
204,1,30621,33
204,1,30421,34
204,1,29187,35
204,1,29197,36
204,1,30673,37
204,1,29199,38
204,1,19388,39
204,1,19389,40
204,1,1874,41
206,0,1874,1
206,0,19379,2
206,0,19380,3
206,0,29765,4
206,0,30623,5
206,0,32518,6
206,0,29300,7
206,0,29301,8
206,0,32084,9
206,0,32467,10
206,0,32468,11
206,0,32466,12
206,0,32469,13
206,0,1872,14
206,0,29281,15
206,0,29282,16
206,0,30617,17
206,0,30618,18
206,0,30412,19
206,0,29269,20
206,0,29788,21
206,0,29271,22
206,0,29273,23
206,0,29272,24
206,0,29274,25
206,0,29275,26
206,0,29276,27
206,0,30619,28
206,0,32519,29
206,0,15301,30
206,1,15301,1
206,1,32515,2
206,1,32516,3
206,1,30412,4
206,1,29269,5
206,1,29788,6
206,1,29271,7
206,1,29273,8
206,1,29272,9
206,1,29274,10
206,1,29275,11
206,1,29276,12
206,1,29277,13
206,1,30627,14
206,1,29191,15
206,1,31860,16
206,1,29263,17
206,1,29189,18
206,1,32086,19
206,1,32085,20
206,1,32087,21
206,1,29322,22
206,1,29304,23
206,1,29305,24
206,1,32517,25
206,1,30625,26
206,1,19388,27
206,1,19389,28
206,1,1874,29
310,0,809,1
310,0,27684,2
310,0,2321,3
310,0,16404,4
310,0,16405,5
310,0,31493,6
310,0,21263,7
310,0,16406,8
310,0,29048,9
310,0,19544,10
310,0,16419,11
310,0,16408,12
310,0,1078,13
310,0,16412,14
310,0,16413,15
310,0,16417,16
310,0,1079,17
310,0,29049,18
310,0,16420,19
310,0,16421,20
310,0,32396,21
310,0,32414,22
310,0,32415,23
310,0,16425,24
310,0,29052,25
310,0,16426,26
310,0,29053,27
310,0,29054,28
310,0,1085,29
310,0,27679,30
310,0,31567,31
409,0,31761,1
409,0,24527,2
409,0,24528,3
409,0,24529,4
409,0,24530,5
409,0,24531,6
409,0,24532,7
409,0,24533,8
409,0,24535,9
409,0,24536,10
409,0,24537,11
409,0,199,12
409,0,20749,13
409,0,20750,14
409,0,303,15
409,0,20751,16
409,0,20752,17
409,0,20753,18
409,0,19642,19
409,0,19643,20
409,0,19645,21
409,0,19646,22
409,0,19647,23
409,0,19648,24
409,0,19649,25
409,0,19650,26
409,0,19651,27
409,0,19652,28
409,0,19653,29
409,0,19654,30
409,0,19655,31
409,0,1156,32
409,0,19656,33
409,0,19657,34
409,0,19658,35
409,0,19660,36
409,0,19661,37
409,0,19662,38
409,0,19663,39
409,0,19664,40
409,0,1157,41
409,0,19665,42
409,0,19666,43
409,0,19667,44
409,0,19668,45
409,0,19669,46
409,0,19670,47
409,0,19671,48
409,0,15054,49
411,1,19567,1
411,1,1140,2
411,1,29814,3
411,1,19568,4
411,1,19569,5
411,1,19570,6
411,1,19571,7
411,1,19572,8
411,1,19573,9
411,1,19574,10
411,1,19575,11
411,1,19576,12
411,1,24432,13
411,1,24433,14
411,1,24434,15
411,1,24435,16
411,1,24436,17
411,1,20717,18
411,1,20716,19
411,1,20718,20
411,1,20719,21
411,1,20720,22
411,1,20721,23
411,1,20722,24
411,1,21727,25
411,1,21728,26
411,1,21716,27
411,1,21717,28
411,1,21718,29
411,1,21719,30
411,1,21720,31
411,1,30185,32
411,1,24846,33
411,1,24847,34
411,1,24848,35
411,1,24849,36
411,1,24852,37
411,1,24855,38
411,1,24857,39
411,1,24859,40
411,1,25587,41
411,1,19123,42
411,1,30633,43
411,1,30941,44
415,0,30941,1
415,0,776,2
415,0,21715,3
415,0,31774,4
415,0,20824,5
415,0,303,6
415,0,20751,7
415,0,20752,8
415,0,20753,9
415,0,19642,10
415,0,19643,11
415,0,1154,12
415,0,19645,13
415,0,19646,14
415,0,19647,15
415,0,19648,16
415,0,19649,17
415,0,19650,18
415,0,19651,19
415,0,19652,20
415,0,19653,21
415,0,19654,22
415,0,19655,23
415,0,20919,24
426,0,1246,1
426,0,15774,2
426,0,15776,3
426,0,15777,4
426,0,15780,5
426,0,15781,6
426,0,15783,7
426,0,15785,8
426,0,15787,9
426,0,15788,10
426,0,21965,11
426,0,23594,12
426,0,23595,13
426,0,23596,14
426,0,23597,15
426,0,23598,16
426,0,23592,17
426,0,23599,18
426,0,23,19
426,0,23276,20
426,0,23287,21
426,0,23290,22
426,0,23292,23
426,0,24,24
426,0,23298,25
426,0,23301,26
426,0,23300,27
426,0,124,28
426,0,23302,29
426,0,23046,30
426,0,23047,31
426,0,132,32
426,0,137,33
426,0,23303,34
426,0,25,35
426,0,160,36
426,0,174,37
426,0,204,38
426,0,23304,39
426,0,18590,40
426,0,1249,41
426,1,1249,1
426,1,17372,2
426,1,17374,3
426,1,17375,4
426,1,17377,5
426,1,17379,6
426,1,23307,7
426,1,23308,8
426,1,5,9
426,1,23309,10
426,1,23310,11
426,1,22407,12
426,1,23311,13
426,1,22408,14
426,1,23312,15
426,1,22409,16
426,1,23313,17
426,1,23314,18
426,1,23315,19
426,1,23316,20
426,1,30824,21
426,1,23319,22
426,1,23320,23
426,1,23321,24
426,1,23322,25
426,1,25828,26
426,1,7,27
426,1,23599,28
426,1,23769,29
426,1,23770,30
426,1,23771,31
426,1,23772,32
426,1,23773,33
426,1,23774,34
426,1,23775,35
426,1,111,36
426,1,15803,37
426,1,15804,38
426,1,15805,39
426,1,15806,40
426,1,15807,41
426,1,15808,42
426,1,15809,43
426,1,15810,44
426,1,487,45
428,0,1250,1
428,0,17830,2
428,0,17834,3
428,0,31122,4
428,0,19014,5
428,0,17848,6
428,0,17853,7
428,0,51,8
428,0,3742,9
428,0,17857,10
428,0,17859,11
428,0,17866,12
428,0,17870,13
428,0,17877,14
428,0,17881,15
428,0,17884,16
428,0,17889,17
428,0,17656,18
428,0,31486,19
428,0,26259,20
428,0,18055,21
428,0,18148,22
428,0,18149,23
428,0,18150,24
428,0,18151,25
428,0,18152,26
428,0,18153,27
428,0,829,28
428,0,16491,29
428,0,16492,30
428,0,16493,31
428,0,16494,32
428,0,1249,33
428,1,1249,1
428,1,16396,2
428,1,16397,3
428,1,16398,4
428,1,18188,5
428,1,18193,6
428,1,17425,7
428,1,18194,8
428,1,18195,9
428,1,18196,10
428,1,26228,11
428,1,17441,12
428,1,837,13
428,1,17717,14
428,1,17722,15
428,1,17725,16
428,1,17728,17
428,1,17734,18
428,1,17747,19
428,1,17748,20
428,1,17749,21
428,1,17752,22
428,1,1266,23
433,0,888,1
433,0,890,2
433,0,17507,3
433,0,17508,4
433,0,1056,5
433,0,17510,6
433,0,22751,7
433,0,1013,8
433,0,17513,9
433,0,22752,10
433,0,22753,11
433,0,1242,12
433,0,1127,13
433,0,22455,14
433,0,22456,15
433,0,22457,16
433,0,22458,17
433,0,22459,18
433,0,22460,19
433,0,20382,20
433,0,22461,21
433,0,22462,22
433,0,22463,23
433,0,15844,24
433,0,15846,25
433,0,15849,26
433,0,15853,27
433,0,15854,28
433,0,15855,29
433,0,15856,30
433,0,505,31
433,0,15857,32
433,0,15858,33
433,0,15859,34
433,0,15860,35
433,0,27685,36
433,0,15861,37
433,0,15862,38
433,0,15863,39
433,0,15864,40
433,0,15865,41
433,0,15866,42
433,0,15867,43
433,0,15868,44
433,0,507,45
433,0,15873,46
433,0,15883,47
433,0,15884,48
433,0,15885,49
433,0,15886,50
433,0,15887,51
433,0,15888,52
433,0,15889,53
433,0,15890,54
433,0,15891,55
433,0,15892,56
433,0,15893,57
433,0,15894,58
433,0,15895,59
433,0,30868,60
433,0,17960,61
433,0,17961,62
433,0,17962,63
433,0,17963,64
433,0,17964,65
433,0,17965,66
433,0,23047,67
433,0,132,68
433,0,137,69
433,0,23303,70
433,0,25,71
433,0,256,72
433,0,160,73
433,0,174,74
433,0,204,75
433,0,23304,76
433,0,18590,77
433,0,1249,78
433,1,1249,1
433,1,17372,2
433,1,17374,3
433,1,17375,4
433,1,17377,5
433,1,17379,6
433,1,23307,7
433,1,23308,8
433,1,5,9
433,1,23309,10
433,1,23310,11
433,1,22407,12
433,1,23311,13
433,1,17666,14
433,1,17667,15
433,1,17668,16
433,1,17669,17
433,1,17670,18
433,1,17671,19
433,1,15722,20
433,1,15724,21
433,1,15725,22
433,1,15726,23
433,1,15727,24
433,1,15728,25
433,1,15729,26
433,1,15730,27
433,1,15731,28
433,1,15732,29
433,1,15733,30
433,1,15734,31
433,1,15735,32
433,1,15736,33
433,1,499,34
433,1,15737,35
433,1,15738,36
433,1,27720,37
433,1,15739,38
433,1,15740,39
433,1,15745,40
433,1,15746,41
433,1,27721,42
433,1,15747,43
433,1,15748,44
433,1,15749,45
433,1,15750,46
433,1,15751,47
433,1,30585,48
433,1,15752,49
433,1,15753,50
433,1,15754,51
433,1,15755,52
433,1,15756,53
433,1,15757,54
433,1,15758,55
433,1,15759,56
433,1,15760,57
433,1,22342,58
433,1,22343,59
433,1,22344,60
433,1,20388,61
433,1,22345,62
433,1,22346,63
433,1,22347,64
433,1,22348,65
433,1,22349,66
433,1,22350,67
433,1,1109,68
433,1,22805,69
433,1,30986,70
433,1,17679,71
433,1,1023,72
433,1,17681,73
433,1,6478,74
433,1,6447,75
433,1,1024,76
433,1,6454,77
433,1,17683,78
433,1,17686,79
433,1,888,80
438,0,8517,1
438,0,8521,2
438,0,8545,3
438,0,8524,4
438,0,30743,5
438,0,8528,6
438,0,8533,7
438,0,16525,8
438,0,16526,9
438,0,16527,10
438,0,14066,11
438,0,14063,12
438,0,14069,13
438,0,14065,14
438,0,14058,15
438,0,14072,16
438,0,14067,17
438,0,14071,18
438,0,30789,19
438,0,14060,20
438,0,18241,21
438,0,14059,22
438,0,15651,23
438,0,15652,24
438,0,15653,25
438,0,15654,26
438,0,950,27
438,0,5805,28
438,1,5805,1
438,1,15663,2
438,1,15929,3
438,1,15661,4
438,1,16447,5
438,1,16448,6
438,1,16449,7
438,1,20552,8
438,1,20553,9
438,1,20554,10
438,1,14057,11
438,1,14064,12
438,1,14068,13
438,1,20555,14
438,1,20556,15
438,1,951,16
438,1,16014,17
438,1,16015,18
438,1,16016,19
438,1,30748,20
438,1,30749,21
438,1,8523,22
438,1,19038,23
438,1,19040,24
438,1,1308,25
439,0,19477,1
439,0,12269,2
439,0,20405,3
439,0,18045,4
439,0,16181,5
439,0,12275,6
439,0,123,7
439,0,16185,8
439,0,16186,10
439,0,16187,11
439,0,17338,12
439,0,14061,13
439,0,947,14
439,0,14066,15
439,0,14063,16
439,0,14069,17
439,0,14065,18
439,0,14058,19
439,0,14072,20
439,0,14067,21
439,0,14071,22
439,0,30789,23
439,0,14060,24
439,0,18241,25
439,0,14059,26
439,0,15651,27
439,0,15652,28
439,0,15653,29
439,0,15654,30
439,0,950,31
439,0,5805,32
439,1,5805,1
439,1,15663,2
439,1,15929,3
439,1,15661,4
439,1,16447,5
439,1,16448,6
439,1,16449,7
439,1,20552,8
439,1,20553,9
439,1,20554,10
439,1,14057,11
439,1,14064,12
439,1,14068,13
439,1,20555,14
439,1,20556,15
439,1,951,16
439,1,20557,17
439,1,14893,18
439,1,12331,19
439,1,16020,20
439,1,16021,21
439,1,12302,22
439,1,12274,23
439,1,12300,24
439,1,16064,25
439,1,12269,26
441,0,121,1
441,0,16141,2
441,0,16142,3
441,0,16143,4
441,0,16144,5
441,0,16145,6
441,0,16163,7
441,0,16164,8
441,0,19281,9
441,0,12397,10
441,0,30920,11
441,0,16168,12
441,0,16169,13
441,0,16170,14
441,0,16172,15
441,0,16173,16
441,0,907,17
441,0,12288,18
441,0,20404,19
441,0,12301,20
441,0,12322,21
441,0,16179,22
441,0,16180,23
441,0,12269,24
441,0,20405,25
441,0,18045,26
441,0,16181,27
441,0,12275,28
441,0,123,29
441,0,16185,30
441,0,16186,31
441,0,16187,32
441,0,17338,33
441,0,12345,34
441,0,12305,35
441,0,12335,36
441,0,16182,37
441,0,12324,38
441,0,12296,39
441,0,17343,40
441,0,17345,41
441,0,12261,42
441,0,32990,43
441,0,31123,44
441,1,31123,1
441,1,32991,2
441,1,14995,3
441,1,12319,4
441,1,12304,5
441,1,17331,6
441,1,12323,7
441,1,12278,8
441,1,12336,9
441,1,14891,10
441,1,14892,11
441,1,14893,12
441,1,12331,13
441,1,16020,14
441,1,16021,15
441,1,12302,16
441,1,12274,18
441,1,12300,19
441,1,16064,20
441,1,16065,21
441,1,604,22
441,1,16066,23
441,1,16068,24
441,1,15392,25
441,1,16072,26
441,1,20408,27
441,1,16073,28
441,1,12329,29
441,1,12346,30
441,1,16079,31
441,1,16082,32
441,1,16084,33
441,1,20409,34
441,1,16347,35
442,1,25819,1
442,1,16004,2
442,1,16005,3
442,1,16006,4
442,1,16007,5
442,1,16008,6
442,1,16009,7
442,1,19704,8
442,1,16010,9
442,1,16011,10
442,1,19709,11
442,1,16012,12
442,1,16013,13
442,1,16014,14
442,1,16015,15
442,1,16016,16
442,1,16018,17
442,1,16019,18
442,1,16020,19
442,1,16021,20
442,1,12302,21
442,1,12274,23
442,1,12300,24
442,1,16064,25
442,1,16065,26
442,1,604,27
442,1,16066,28
442,1,16068,29
442,1,15392,30
442,1,16072,31
442,1,20408,32
442,1,16073,33
442,1,12329,34
442,1,12346,35
442,1,16079,36
442,1,16082,37
442,1,16084,38
442,1,20409,39
442,1,16347,40
442,1,28394,41
442,1,20410,42
442,1,14993,43
442,1,513,44
442,1,12253,45
442,1,12389,46
442,1,30728,47
442,1,19042,48
442,1,12370,49
442,1,30729,50
442,1,12415,51
442,1,30730,52
442,1,19043,53
442,1,30731,54
442,1,521,55
442,1,14999,56
442,1,30732,57
442,1,30733,58
442,1,511,59
445,0,19477,1
445,0,12269,2
445,0,20405,3
445,0,18045,4
445,0,16181,5
445,0,12275,6
445,0,123,7
445,0,16185,8
445,0,16186,9
445,0,16187,10
445,0,17338,11
445,0,31281,12
445,0,12345,13
445,0,12305,14
445,0,12335,15
445,0,16182,16
445,0,12324,17
445,0,12296,18
445,0,17343,19
445,0,17345,20
445,0,12261,21
445,0,32990,22
445,0,18394,23
445,0,18395,24
445,0,24116,25
445,0,24117,26
445,0,18396,27
445,0,18397,28
445,0,226,29
445,0,18400,30
445,0,30916,31
445,0,21957,32
445,0,31617,33
445,0,22386,34
445,0,15005,35
445,0,15006,36
445,0,15007,37
445,0,24646,38
445,0,16537,39
445,0,16538,40
445,0,22397,41
445,0,268,42
445,0,22400,43
445,0,22401,44
445,0,21198,45
445,0,8712,46
445,0,23265,47
445,0,22403,48
445,0,8709,49
445,0,48,50
445,0,23266,51
445,0,23267,52
445,0,22404,53
445,0,23268,54
445,0,22405,55
445,0,28545,56
445,0,23306,57
445,0,22406,58
445,0,23307,59
445,0,23308,60
445,0,5,61
445,0,23309,62
445,0,23310,63
445,0,22407,64
445,0,23311,65
445,0,22408,66
445,0,23312,67
445,0,22409,68
445,0,23313,69
445,0,23314,70
445,0,23315,71
445,0,23316,72
445,0,30824,73
445,0,23319,74
445,0,23320,75
445,0,23321,76
445,0,23322,77
445,0,25828,78
445,0,23769,79
445,0,23770,80
445,0,23771,81
445,0,23772,82
445,0,23773,83
445,0,23774,84
445,0,23775,85
445,0,111,86
446,0,8517,1
446,0,8521,2
446,0,8534,3
446,0,8545,4
446,0,8524,5
446,0,30743,6
446,0,8528,7
446,0,8533,8
446,0,9392,9
446,0,12299,10
446,0,12275,11
446,0,123,12
446,0,16185,13
446,0,16186,14
446,0,16187,15
446,0,16521,16
446,0,16523,17
446,0,16525,18
446,0,16526,19
446,0,16527,20
446,0,16528,21
446,0,16529,22
446,0,19708,23
446,0,16530,24
446,0,16531,25
446,0,16532,26
446,0,16533,27
446,0,16534,28
446,0,16535,29
446,0,19703,30
446,0,16536,31
446,0,28165,32
446,0,19702,33
446,0,16537,34
446,0,16538,35
446,0,261,36
446,1,20968,1
446,1,17842,2
446,1,8936,3
446,1,8938,4
446,1,15947,5
446,1,15948,6
446,1,1321,7
446,1,15950,8
446,1,15951,9
446,1,15952,10
446,1,25157,11
446,1,15954,12
446,1,19697,13
446,1,19698,14
446,1,31115,15
446,1,19699,16
446,1,15955,17
446,1,14939,18
446,1,2880,19
446,1,584,20
446,1,14940,21
446,1,11944,22
446,1,14941,23
446,1,15960,24
446,1,19700,25
446,1,585,26
446,1,586,27
446,1,15961,28
446,1,15962,29
446,1,15989,30
446,1,15990,31
446,1,15991,32
446,1,15992,33
446,1,15993,34
446,1,15994,35
446,1,15995,36
446,1,15996,37
446,1,15997,38
446,1,19701,39
446,1,15998,40
446,1,31116,41
446,1,16000,42
446,1,14948,43
446,1,14949,44
446,1,16002,45
446,1,16003,46
446,1,587,47
446,1,19707,48
446,1,16004,49
446,1,16005,50
446,1,16006,51
446,1,16009,52
446,1,19704,53
446,1,16010,55
446,1,16011,56
446,1,19709,57
446,1,16012,58
446,1,16013,59
446,1,16014,60
446,1,16015,61
446,1,16016,62
446,1,16017,63
446,1,16018,64
446,1,16019,65
446,1,16020,66
446,1,16021,67
446,1,12302,68
446,1,12274,69
446,1,12300,70
446,1,30749,71
446,1,8523,72
446,1,19038,73
446,1,19040,74
446,1,1308,75
447,0,8517,1
447,0,8521,2
447,0,8545,3
447,0,8524,4
447,0,30743,5
447,0,8528,6
447,0,8533,7
447,0,16525,8
447,0,16526,9
447,0,16527,10
447,0,16528,11
447,0,16529,12
447,0,19708,13
447,0,16530,14
447,0,16531,15
447,0,16532,16
447,0,16533,17
447,0,19703,18
447,0,16536,19
447,0,19702,20
447,0,16537,21
447,0,16538,22
447,0,22397,23
447,0,268,24
447,0,22400,25
447,0,22401,26
447,0,21198,27
447,0,8712,28
447,0,23265,29
447,0,22403,30
447,0,8709,31
447,0,48,32
447,0,23266,33
447,0,23267,34
447,0,23268,35
447,0,22405,36
447,0,28545,37
447,0,23306,38
447,0,22406,39
447,0,23307,40
447,0,23308,41
447,0,5,42
447,0,23309,43
447,0,23310,44
447,0,22407,45
447,0,23311,46
447,0,22408,47
447,0,23312,48
447,0,22409,49
447,0,23313,50
447,0,23314,51
447,0,23315,52
447,0,23316,53
447,0,30824,54
447,0,23319,55
447,0,23320,56
447,0,23321,57
447,0,23322,58
447,0,25828,59
447,0,23769,60
447,0,23770,61
447,0,23771,62
447,0,23772,63
447,0,23773,64
447,0,23774,65
447,0,23775,66
447,0,111,67
447,1,21965,1
447,1,23594,2
447,1,23595,3
447,1,23596,4
447,1,23597,5
447,1,23598,6
447,1,23592,7
447,1,23599,8
447,1,23,9
447,1,23287,10
447,1,23290,11
447,1,23292,12
447,1,24,13
447,1,23298,14
447,1,23301,15
447,1,23300,16
447,1,124,17
447,1,23302,18
447,1,23046,19
447,1,23047,20
447,1,132,21
447,1,137,22
447,1,23303,23
447,1,25,24
447,1,160,25
447,1,174,26
447,1,204,27
447,1,23304,28
447,1,23305,29
447,1,20856,30
447,1,23048,31
447,1,27462,32
447,1,23049,33
447,1,27463,34
447,1,23050,35
447,1,23270,36
447,1,23271,37
447,1,23272,38
447,1,23273,39
447,1,18218,40
447,1,18272,41
447,1,18321,42
447,1,32307,43
447,1,18331,44
447,1,19707,45
447,1,16004,46
447,1,16005,47
447,1,16006,48
447,1,16007,49
447,1,16008,50
447,1,16009,51
447,1,19704,52
447,1,16010,53
447,1,16011,54
447,1,19709,55
447,1,16012,56
447,1,16013,57
447,1,16014,58
447,1,16015,59
447,1,16016,60
447,1,30748,61
447,1,30749,62
447,1,8523,63
447,1,19038,64
447,1,19040,65
447,1,1308,66
448,1,31123,1
448,1,1321,2
448,1,15950,3
448,1,15951,4
448,1,15952,5
448,1,25157,6
448,1,15954,7
448,1,19697,8
448,1,19698,9
448,1,31115,10
448,1,19699,11
448,1,15955,12
448,1,14939,13
448,1,2880,14
448,1,584,15
448,1,14940,16
448,1,11944,17
448,1,14941,18
448,1,15960,19
448,1,19700,20
448,1,585,21
448,1,586,22
448,1,15961,23
448,1,15962,24
448,1,15989,25
448,1,15990,26
448,1,15991,27
448,1,15992,28
448,1,15993,29
448,1,15994,30
448,1,15995,31
448,1,15996,32
448,1,15997,33
448,1,19701,34
448,1,15998,35
448,1,31116,36
448,1,16000,37
448,1,14948,38
448,1,14949,39
448,1,16002,40
448,1,16003,41
448,1,587,42
