Routeid|ATISID|Route|DOW|Dir|SG|Begindate|Enddate|Start_TripId|End_TripId|status_id
       9|478653|       NEC|0|O|162|20191112|20191112| 2197| 2197|
       9|478654|       NEC|0|O|163|20191112|20191112| 2198| 2198|
       9|478655|       NEC|0|O|164|20191112|20191112| 2199| 2199|
       9|478656|       NEC|0|O|165|20191112|20191112| 2200| 2200|
       9|478657|       NEC|0|O|166|20191112|20191112| 2201| 2201|
       9|478658|       NEC|0|O|167|20191112|20191112| 2202| 2202|
       9|478659|       NEC|0|O|168|20191112|20191112| 2203| 2203|
       9|478660|       NEC|0|O|169|20191112|20191112| 2204| 2204|
       9|478661|       NEC|0|O|170|20191112|20191112| 2205| 2205|
       9|478662|       NEC|0|O|171|20191112|20191112| 2206| 2206|
       9|478663|       NEC|0|O|172|20191112|20191112| 2207| 2207|
       9|478664|       NEC|0|O|173|20191112|20191112| 2208| 2208|
       9|478665|       NEC|0|O|174|20191112|20191112| 2209| 2209|
       9|478666|       NEC|0|O|175|20191112|20191112| 2210| 2210|
       9|478667|       NEC|0|O|176|20191112|20191112| 2211| 2211|
       9|478668|       NEC|0|O|177|20191112|20191112| 2212| 2212|
       9|478669|       NEC|0|O|178|20191112|20191112| 2213| 2213|
       9|478670|       NEC|0|O|179|20191112|20191112| 2214| 2214|
       9|478671|       NEC|0|O|180|20191112|20191112| 2215| 2215|
       9|478672|       NEC|0|O|181|20191112|20191112| 2216| 2216|
       9|478673|       NEC|0|O|182|20191112|20191112| 2217| 2217|
       9|478674|       NEC|0|O|183|20191112|20191112| 2218| 2218|
       9|478675|       NEC|0|O|184|20191112|20191112| 2219| 2219|
      10|460433|      NJCL|0|I| 1|20190908|20190908| 2220| 2220|
      10|460434|      NJCL|0|I| 2|20190908|20190908| 2221| 2221|
      10|460435|      NJCL|0|I| 3|20190908|20190908| 2222| 2222|
      10|460436|      NJCL|0|I| 4|20190908|20190908| 2223| 2223|
      10|460437|      NJCL|0|I| 5|20190908|20190908| 2224| 2224|
      10|460438|      NJCL|0|I| 6|20190908|20190908| 2225| 2225|
      10|460439|      NJCL|0|I| 7|20190908|20190908| 2226| 2226|
      10|460440|      NJCL|0|I| 8|20190908|20190908| 2227| 2227|
      10|460441|      NJCL|0|I| 9|20190908|20190908| 2228| 2228|
      10|460442|      NJCL|0|I|10|20190908|20190908| 2229| 2229|
      10|460443|      NJCL|0|I|11|20190908|20190908| 2230| 2230|
      10|460444|      NJCL|0|I|12|20190908|20190908| 2231| 2231|
      10|460445|      NJCL|0|I|13|20190908|20190908| 2232| 2232|
      10|460446|      NJCL|0|I|14|20190908|20190908| 2233| 2233|
      10|460447|      NJCL|0|I|15|20190908|20190908| 2234| 2234|
      10|460448|      NJCL|0|I|16|20190908|20190908| 2235| 2235|
      10|460449|      NJCL|0|I|17|20190908|20190908| 2236| 2236|
      10|460450|      NJCL|0|I|18|20190908|20190908| 2237| 2237|
      10|460451|      NJCL|0|I|19|20190908|20190908| 2238| 2238|
      10|460452|      NJCL|0|I|20|20190908|20190908| 2239| 2239|
      10|460453|      NJCL|0|I|21|20190908|20190908| 2240| 2240|
      10|460454|      NJCL|0|I|22|20190908|20190908| 2241| 2241|
      10|460455|      NJCL|0|I|23|20190908|20190908| 2242| 2242|
      10|460456|      NJCL|0|I|24|20190908|20190908| 2243| 2243|
      10|460457|      NJCL|0|I|25|20190908|20190908| 2244| 2244|
      10|460458|      NJCL|0|I|26|20190908|20190908| 2245| 2245|
      10|460459|      NJCL|0|I|27|20190908|20190908| 2246| 2246|
      10|460460|      NJCL|0|I|28|20190908|20190908| 2247| 2247|
      10|460461|      NJCL|0|I|29|20190908|20190908| 2248| 2248|
      10|460462|      NJCL|0|I|30|20190908|20190908| 2249| 2249|
      10|460463|      NJCL|0|I|31|20190908|20190908| 2250| 2250|
      10|460464|      NJCL|0|I|32|20190908|20190908| 2251| 2251|
      10|460465|      NJCL|0|I|33|20190908|20190908| 2252| 2252|
      10|460466|      NJCL|0|I|34|20190908|20190908| 2253| 2253|
      10|460467|      NJCL|0|I|35|20190908|20190908| 2254| 2254|
      10|460468|      NJCL|0|I|36|20190908|20190908| 2255| 2255|
      10|460469|      NJCL|0|I|37|20190907|20190907| 2256| 2256|
      10|460470|      NJCL|0|I|38|20190907|20190907| 2257| 2257|
      10|460471|      NJCL|0|I|39|20190907|20190907| 2258| 2258|
      10|460472|      NJCL|0|I|40|20190907|20190907| 2259| 2259|
      10|460473|      NJCL|0|I|41|20190908|20190908| 2260| 2260|
      10|460474|      NJCL|0|I|42|20190908|20190908| 2261| 2261|
      10|460475|      NJCL|0|I|43|20190908|20190908| 2262| 2262|
      10|460476|      NJCL|0|I|44|20190908|20190908| 2263| 2263|
      10|460477|      NJCL|0|I|45|20190908|20190908| 2264| 2264|
      10|460478|      NJCL|0|I|46|20190908|20190908| 2265| 2265|
      10|460479|      NJCL|0|I|47|20190908|20190908| 2266| 2266|
      10|460480|      NJCL|0|I|48|20190908|20190908| 2267| 2267|
      10|460481|      NJCL|0|I|49|20190908|20190908| 2268| 2268|
      10|460482|      NJCL|0|I|50|20190908|20190908| 2269| 2269|
      10|460483|      NJCL|0|I|51|20190908|20190908| 2270| 2270|
      10|460484|      NJCL|0|I|52|20190908|20190908| 2271| 2271|
      10|460485|      NJCL|0|I|53|20190908|20190908| 2272| 2272|
      10|460486|      NJCL|0|I|54|20190908|20190908| 2273| 2273|
      10|460487|      NJCL|0|I|55|20190908|20190908| 2274| 2274|
      10|460488|      NJCL|0|I|56|20190908|20190908| 2275| 2275|
      10|460489|      NJCL|0|I|57|20190908|20190908| 2276| 2276|
      10|460490|      NJCL|0|I|58|20190908|20190908| 2277| 2277|
      10|460491|      NJCL|0|I|59|20190908|20190908| 2278| 2278|
      10|460492|      NJCL|0|I|60|20190908|20190908| 2279| 2279|
      10|460493|      NJCL|0|I|61|20190908|20190908| 2280| 2280|
      10|460494|      NJCL|0|I|62|20190908|20190908| 2281| 2281|
      10|460495|      NJCL|0|I|63|20190908|20190908| 2282| 2282|
      10|460496|      NJCL|0|I|64|20190908|20190908| 2283| 2283|
      10|460497|      NJCL|0|I|65|20190908|20190908| 2284| 2284|
      10|460498|      NJCL|0|I|66|20190908|20190908| 2285| 2285|
      10|460499|      NJCL|0|I|67|20190908|20190908| 2286| 2286|
      10|460500|      NJCL|0|I|68|20190908|20190908| 2287| 2287|
      10|460501|      NJCL|0|I|69|20190908|20190908| 2288| 2288|
      10|460502|      NJCL|0|I|70|20190908|20190908| 2289| 2289|
      10|460503|      NJCL|0|I|71|20190908|20190908| 2290| 2290|
      10|460504|      NJCL|0|I|72|20190908|20190908| 2291| 2291|
      10|460505|      NJCL|0|I|73|20190908|20190908| 2292| 2292|
      10|460506|      NJCL|0|I|74|20190908|20190908| 2293| 2293|
      10|460507|      NJCL|0|I|75|20190908|20190908| 2294| 2294|
      10|478701|      NJCL|0|I|76|20191112|20191112| 2295| 2295|
      10|478702|      NJCL|0|I|77|20191112|20191112| 2296| 2296|
      10|478703|      NJCL|0|I|78|20191111|20191111| 2297| 2297|
      10|478704|      NJCL|0|I|79|20191112|20191112| 2298| 2298|
      10|478705|      NJCL|0|I|80|20191112|20191112| 2299| 2299|
      10|478706|      NJCL|0|I|81|20191112|20191112| 2300| 2300|
      10|478707|      NJCL|0|I|82|20191112|20191112| 2301| 2301|
      10|478708|      NJCL|0|I|83|20191112|20191112| 2302| 2302|
      10|478709|      NJCL|0|I|84|20191112|20191112| 2303| 2303|
      10|478710|      NJCL|0|I|85|20191112|20191112| 2304| 2304|
      10|478711|      NJCL|0|I|86|20191112|20191112| 2305| 2305|
      10|478712|      NJCL|0|I|87|20191112|20191112| 2306| 2306|
      10|478713|      NJCL|0|I|88|20191112|20191112| 2307| 2307|
      10|478714|      NJCL|0|I|89|20191112|20191112| 2308| 2308|
      10|478715|      NJCL|0|I|90|20191112|20191112| 2309| 2309|
      10|478716|      NJCL|0|I|91|20191112|20191112| 2310| 2310|
      10|478717|      NJCL|0|I|92|20191112|20191112| 2311| 2311|
      10|478718|      NJCL|0|I|93|20191112|20191112| 2312| 2312|
      10|478719|      NJCL|0|I|94|20191112|20191112| 2313| 2313|
      10|478720|      NJCL|0|I|95|20191112|20191112| 2314| 2314|
      10|478721|      NJCL|0|I|96|20191112|20191112| 2315| 2315|
      10|460509|      NJCL|0|O| 1|20190908|20190908| 2316| 2316|
      10|460510|      NJCL|0|O| 2|20190907|20190907| 2317| 2317|
      10|460511|      NJCL|0|O| 3|20190908|20190908| 2318| 2318|
      10|460512|      NJCL|0|O| 4|20190907|20190907| 2319| 2319|
      10|460513|      NJCL|0|O| 5|20190908|20190908| 2320| 2320|
      10|460514|      NJCL|0|O| 6|20190908|20190908| 2321| 2321|
      10|460515|      NJCL|0|O| 7|20190908|20190908| 2322| 2322|
      10|460516|      NJCL|0|O| 8|20190908|20190908| 2323| 2323|
      10|460517|      NJCL|0|O| 9|20190908|20190908| 2324| 2324|
      10|460518|      NJCL|0|O|10|20190908|20190908| 2325| 2325|
      10|460519|      NJCL|0|O|11|20190908|20190908| 2326| 2326|
      10|460520|      NJCL|0|O|12|20190908|20190908| 2327| 2327|
      10|460521|      NJCL|0|O|13|20190908|20190908| 2328| 2328|
      10|460522|      NJCL|0|O|14|20190908|20190908| 2329| 2329|
      10|460523|      NJCL|0|O|15|20190908|20190908| 2330| 2330|
      10|460524|      NJCL|0|O|16|20190908|20190908| 2331| 2331|
      10|460525|      NJCL|0|O|17|20190908|20190908| 2332| 2332|
      10|460526|      NJCL|0|O|18|20190908|20190908| 2333| 2333|
      10|460527|      NJCL|0|O|19|20190908|20190908| 2334| 2334|
      10|460528|      NJCL|0|O|20|20190908|20190908| 2335| 2335|
      10|460529|      NJCL|0|O|21|20190908|20190908| 2336| 2336|
      10|460530|      NJCL|0|O|22|20190908|20190908| 2337| 2337|
      10|460531|      NJCL|0|O|23|20190908|20190908| 2338| 2338|
      10|460532|      NJCL|0|O|24|20190908|20190908| 2339| 2339|
      10|460533|      NJCL|0|O|25|20190908|20190908| 2340| 2340|
      10|460534|      NJCL|0|O|26|20190908|20190908| 2341| 2341|
      10|460535|      NJCL|0|O|27|20190908|20190908| 2342| 2342|
      10|460536|      NJCL|0|O|28|20190908|20190908| 2343| 2343|
      10|460537|      NJCL|0|O|29|20190907|20190907| 2344| 2344|
      10|460538|      NJCL|0|O|30|20190907|20190907| 2345| 2345|
      10|460539|      NJCL|0|O|31|20190908|20190908| 2346| 2346|
      10|460540|      NJCL|0|O|32|20190908|20190908| 2347| 2347|
      10|460541|      NJCL|0|O|33|20190908|20190908| 2348| 2348|
      10|460542|      NJCL|0|O|34|20190908|20190908| 2349| 2349|
      10|460543|      NJCL|0|O|35|20190908|20190908| 2350| 2350|
      10|460544|      NJCL|0|O|36|20190908|20190908| 2351| 2351|
      10|460545|      NJCL|0|O|37|20190908|20190908| 2352| 2352|
      10|460546|      NJCL|0|O|38|20190908|20190908| 2353| 2353|
      10|460547|      NJCL|0|O|39|20190908|20190908| 2354| 2354|
      10|460548|      NJCL|0|O|40|20190908|20190908| 2355| 2355|
      10|460549|      NJCL|0|O|41|20190908|20190908| 2356| 2356|
      10|460550|      NJCL|0|O|42|20190908|20190908| 2357| 2357|
      10|460551|      NJCL|0|O|43|20190908|20190908| 2358| 2358|
      10|460552|      NJCL|0|O|44|20190908|20190908| 2359| 2359|
      10|460553|      NJCL|0|O|45|20190908|20190908| 2360| 2360|
      10|460554|      NJCL|0|O|46|20190908|20190908| 2361| 2361|
      10|460555|      NJCL|0|O|47|20190908|20190908| 2362| 2362|
      10|460556|      NJCL|0|O|48|20190908|20190908| 2363| 2363|
      10|460557|      NJCL|0|O|49|20190908|20190908| 2364| 2364|
      10|460558|      NJCL|0|O|50|20190908|20190908| 2365| 2365|
      10|460559|      NJCL|0|O|51|20190908|20190908| 2366| 2366|
      10|460560|      NJCL|0|O|52|20190908|20190908| 2367| 2367|
      10|460561|      NJCL|0|O|53|20190908|20190908| 2368| 2368|
      10|460562|      NJCL|0|O|54|20190908|20190908| 2369| 2369|
      10|460563|      NJCL|0|O|55|20190908|20190908| 2370| 2370|
      10|460564|      NJCL|0|O|56|20190908|20190908| 2371| 2371|
      10|460565|      NJCL|0|O|57|20190907|20190907| 2372| 2372|
      10|460566|      NJCL|0|O|58|20190908|20190908| 2373| 2373|
      10|460567|      NJCL|0|O|59|20190908|20190908| 2374| 2374|
      10|460568|      NJCL|0|O|60|20190908|20190908| 2375| 2375|
      10|460569|      NJCL|0|O|61|20190908|20190908| 2376| 2376|
      10|460570|      NJCL|0|O|62|20190908|20190908| 2377| 2377|
      10|460571|      NJCL|0|O|63|20190908|20190908| 2378| 2378|
      10|460572|      NJCL|0|O|64|20190907|20190907| 2379| 2379|
      10|460573|      NJCL|0|O|65|20190908|20190908| 2380| 2380|
      10|460574|      NJCL|0|O|66|20190908|20190908| 2381| 2381|
      10|460575|      NJCL|0|O|67|20190908|20190908| 2382| 2382|
      10|460576|      NJCL|0|O|68|20190908|20190908| 2383| 2383|
      10|460577|      NJCL|0|O|69|20190908|20190908| 2384| 2384|
      10|460578|      NJCL|0|O|70|20190908|20190908| 2385| 2385|
      10|460579|      NJCL|0|O|71|20190908|20190908| 2386| 2386|
      10|460580|      NJCL|0|O|72|20190908|20190908| 2387| 2387|
      10|460581|      NJCL|0|O|73|20190908|20190908| 2388| 2388|
      10|478723|      NJCL|0|O|74|20191112|20191112| 2389| 2389|
      10|478724|      NJCL|0|O|75|20191112|20191112| 2390| 2390|
      10|478725|      NJCL|0|O|76|20191111|20191111| 2391| 2391|
      10|478726|      NJCL|0|O|77|20191111|20191111| 2392| 2392|
      10|478727|      NJCL|0|O|78|20191112|20191112| 2393| 2393|
      10|478728|      NJCL|0|O|79|20191112|20191112| 2394| 2394|
      10|478729|      NJCL|0|O|80|20191112|20191112| 2395| 2395|
      10|478730|      NJCL|0|O|81|20191112|20191112| 2396| 2396|
      10|478731|      NJCL|0|O|82|20191112|20191112| 2397| 2397|
      10|478732|      NJCL|0|O|83|20191112|20191112| 2398| 2398|
      10|478733|      NJCL|0|O|84|20191112|20191112| 2399| 2399|
      10|478734|      NJCL|0|O|85|20191112|20191112| 2400| 2400|
      10|478735|      NJCL|0|O|86|20191112|20191112| 2401| 2401|
      10|478736|      NJCL|0|O|87|20191112|20191112| 2402| 2402|
      10|478737|      NJCL|0|O|88|20191112|20191112| 2403| 2403|
      10|478738|      NJCL|0|O|89|20191112|20191112| 2404| 2404|
      10|478739|      NJCL|0|O|90|20191112|20191112| 2405| 2405|
      10|478740|      NJCL|0|O|91|20191112|20191112| 2406| 2406|
      10|478741|      NJCL|0|O|92|20191112|20191112| 2407| 2407|
      10|478742|      NJCL|0|O|93|20191112|20191112| 2408| 2408|
      10|478743|      NJCL|0|O|94|20191112|20191112| 2409| 2409|
      11|460364|     NJCLL|0|I| 1|20190908|20190908| 2410| 2410|
      11|460365|     NJCLL|0|I| 2|20190908|20190908| 2411| 2411|
      11|460366|     NJCLL|0|I| 3|20190908|20190908| 2412| 2412|
      11|460367|     NJCLL|0|I| 4|20190908|20190908| 2413| 2413|
      11|460368|     NJCLL|0|I| 5|20190908|20190908| 2414| 2414|
      11|460369|     NJCLL|0|I| 6|20190908|20190908| 2415| 2415|
      11|460370|     NJCLL|0|I| 7|20190908|20190908| 2416| 2416|
      11|460371|     NJCLL|0|I| 8|20190908|20190908| 2417| 2417|
      11|460372|     NJCLL|0|I| 9|20190908|20190908| 2418| 2418|
      11|460373|     NJCLL|0|I|10|20190908|20190908| 2419| 2419|
      11|460374|     NJCLL|0|I|11|20190908|20190908| 2420| 2420|
      11|460375|     NJCLL|0|I|12|20190908|20190908| 2421| 2421|
      11|460376|     NJCLL|0|I|13|20190908|20190908| 2422| 2422|
      11|460377|     NJCLL|0|I|14|20190908|20190908| 2423| 2423|
      11|460378|     NJCLL|0|I|15|20190908|20190908| 2424| 2424|
      11|460379|     NJCLL|0|I|16|20190908|20190908| 2425| 2425|
      11|460380|     NJCLL|0|I|17|20190908|20190908| 2426| 2426|
      11|460381|     NJCLL|0|I|18|20190908|20190908| 2427| 2427|
      11|460382|     NJCLL|0|I|19|20190908|20190908| 2428| 2428|
      11|460383|     NJCLL|0|I|20|20190908|20190908| 2429| 2429|
      11|460384|     NJCLL|0|I|21|20190908|20190908| 2430| 2430|
      11|460385|     NJCLL|0|I|22|20190908|20190908| 2431| 2431|
      11|460386|     NJCLL|0|I|23|20190908|20190908| 2432| 2432|
      11|460387|     NJCLL|0|I|24|20190908|20190908| 2433| 2433|
      11|460388|     NJCLL|0|I|25|20190908|20190908| 2434| 2434|
      11|460389|     NJCLL|0|I|26|20190908|20190908| 2435| 2435|
      11|460390|     NJCLL|0|I|27|20190908|20190908| 2436| 2436|
      11|460391|     NJCLL|0|I|28|20190908|20190908| 2437| 2437|
      11|460392|     NJCLL|0|I|29|20190908|20190908| 2438| 2438|
      11|460393|     NJCLL|0|I|30|20190908|20190908| 2439| 2439|
      11|460394|     NJCLL|0|I|31|20190908|20190908| 2440| 2440|
      11|478677|     NJCLL|0|I|32|20191112|20191112| 2441| 2441|
      11|478678|     NJCLL|0|I|33|20191112|20191112| 2442| 2442|
      11|478679|     NJCLL|0|I|34|20191112|20191112| 2443| 2443|
      11|478680|     NJCLL|0|I|35|20191112|20191112| 2444| 2444|
      11|478681|     NJCLL|0|I|36|20191112|20191112| 2445| 2445|
      11|478682|     NJCLL|0|I|37|20191112|20191112| 2446| 2446|
      11|478683|     NJCLL|0|I|38|20191112|20191112| 2447| 2447|
      11|478684|     NJCLL|0|I|39|20191112|20191112| 2448| 2448|
      11|478685|     NJCLL|0|I|40|20191112|20191112| 2449| 2449|
      11|478686|     NJCLL|0|I|41|20191112|20191112| 2450| 2450|
      11|478687|     NJCLL|0|I|42|20191112|20191112| 2451| 2451|
      11|460396|     NJCLL|0|O| 1|20190907|20190907| 2452| 2452|
      11|460397|     NJCLL|0|O| 2|20190907|20190907| 2453| 2453|
      11|460398|     NJCLL|0|O| 3|20190907|20190907| 2454| 2454|
      11|460399|     NJCLL|0|O| 4|20190908|20190908| 2455| 2455|
      11|460400|     NJCLL|0|O| 5|20190907|20190907| 2456| 2456|
      11|460401|     NJCLL|0|O| 6|20190908|20190908| 2457| 2457|
      11|460402|     NJCLL|0|O| 7|20190908|20190908| 2458| 2458|
      11|460403|     NJCLL|0|O| 8|20190908|20190908| 2459| 2459|
      11|460406|     NJCLL|0|O|11|20190907|20190907| 2460| 2460|
      11|460407|     NJCLL|0|O|12|20190907|20190907| 2461| 2461|
      11|460408|     NJCLL|0|O|13|20190908|20190908| 2462| 2462|
      11|460409|     NJCLL|0|O|14|20190908|20190908| 2463| 2463|
      11|460410|     NJCLL|0|O|15|20190908|20190908| 2464| 2464|
      11|460411|     NJCLL|0|O|16|20190908|20190908| 2465| 2465|
      11|460412|     NJCLL|0|O|17|20190908|20190908| 2466| 2466|
      11|460413|     NJCLL|0|O|18|20190908|20190908| 2467| 2467|
      11|460414|     NJCLL|0|O|19|20190908|20190908| 2468| 2468|
      11|460415|     NJCLL|0|O|20|20190908|20190908| 2469| 2469|
      11|460416|     NJCLL|0|O|21|20190908|20190908| 2470| 2470|
      11|460417|     NJCLL|0|O|22|20190908|20190908| 2471| 2471|
      11|460418|     NJCLL|0|O|23|20190908|20190908| 2472| 2472|
      11|460419|     NJCLL|0|O|24|20190908|20190908| 2473| 2473|
      11|460420|     NJCLL|0|O|25|20190908|20190908| 2474| 2474|
      11|460421|     NJCLL|0|O|26|20190908|20190908| 2475| 2475|
      11|460422|     NJCLL|0|O|27|20190908|20190908| 2476| 2476|
      11|460423|     NJCLL|0|O|28|20190908|20190908| 2477| 2477|
      11|460424|     NJCLL|0|O|29|20190908|20190908| 2478| 2478|
      11|460425|     NJCLL|0|O|30|20190908|20190908| 2479| 2479|
      11|460426|     NJCLL|0|O|31|20190908|20190908| 2480| 2480|
      11|460427|     NJCLL|0|O|32|20190908|20190908| 2481| 2481|
      11|460428|     NJCLL|0|O|33|20190908|20190908| 2482| 2482|
      11|460429|     NJCLL|0|O|34|20190908|20190908| 2483| 2483|
      11|460430|     NJCLL|0|O|35|20190908|20190908| 2484| 2484|
      11|460431|     NJCLL|0|O|36|20190908|20190908| 2485| 2485|
      11|478689|     NJCLL|0|O|37|20191111|20191111| 2486| 2486|
      11|478690|     NJCLL|0|O|38|20191111|20191111| 2487| 2487|
      11|478691|     NJCLL|0|O|39|20191112|20191112| 2488| 2488|
      11|478692|     NJCLL|0|O|40|20191112|20191112| 2489| 2489|
      11|478693|     NJCLL|0|O|41|20191112|20191112| 2490| 2490|
      11|478694|     NJCLL|0|O|42|20191112|20191112| 2491| 2491|
      11|478695|     NJCLL|0|O|43|20191112|20191112| 2492| 2492|
      11|478696|     NJCLL|0|O|44|20191112|20191112| 2493| 2493|
      11|478697|     NJCLL|0|O|45|20191112|20191112| 2494| 2494|
      11|478698|     NJCLL|0|O|46|20191112|20191112| 2495| 2495|
      11|478699|     NJCLL|0|O|47|20191112|20191112| 2496| 2496|
      12|479747|       NLR|S|I| 1|20190831|20190831| 2497| 2502|
      12|479748|       NLR|S|I| 2|20190831|20190831| 2503| 2557|
      12|479758|       NLR|S|O| 1|20190831|20190831| 2558| 2563|
      12|479759|       NLR|S|O| 2|20190831|20190831| 2564| 2618|
      12|479750|       NLR|U|I| 1|20190831|20190831| 2619| 2623|
      12|479751|       NLR|U|I| 2|20190831|20190831| 2624| 2667|
      12|479761|       NLR|U|O| 1|20190831|20190831| 2668| 2672|
      12|479762|       NLR|U|O| 2|20190831|20190831| 2673| 2716|
      12|479753|       NLR|W|I| 1|20190831|20190831| 2717| 2831|
      12|479754|       NLR|W|I| 2|20190831|20190831| 2832| 2885|
      12|479755|       NLR|W|I| 3|20190831|20190831| 2886| 2893|
      12|479756|       NLR|W|I| 4|20190831|20190831| 2894| 2946|
      12|479764|       NLR|W|O| 1|20190831|20190831| 2947| 3000|
      12|479765|       NLR|W|O| 2|20190831|20190831| 3001| 3121|
      12|479766|       NLR|W|O| 3|20190831|20190831| 3122| 3123|
      12|479767|       NLR|W|O| 4|20190831|20190831| 3124| 3176|
      13|460583|      PASC|0|I| 1|20190908|20190908| 3177| 3177|
      13|460584|      PASC|0|I| 2|20190908|20190908| 3178| 3178|
      13|460585|      PASC|0|I| 3|20190908|20190908| 3179| 3179|
      13|460586|      PASC|0|I| 4|20190908|20190908| 3180| 3180|
      13|460587|      PASC|0|I| 5|20190908|20190908| 3181| 3181|
      13|460588|      PASC|0|I| 6|20190908|20190908| 3182| 3182|
      13|460589|      PASC|0|I| 7|20190908|20190908| 3183| 3183|
      13|460590|      PASC|0|I| 8|20190908|20190908| 3184| 3184|
      13|460591|      PASC|0|I| 9|20190908|20190908| 3185| 3185|
      13|460592|      PASC|0|I|10|20190908|20190908| 3186| 3186|
      13|460593|      PASC|0|I|11|20190908|20190908| 3187| 3187|
      13|460594|      PASC|0|I|12|20190908|20190908| 3188| 3188|
      13|460595|      PASC|0|I|13|20190908|20190908| 3189| 3189|
      13|460596|      PASC|0|I|14|20190908|20190908| 3190| 3190|
      13|460597|      PASC|0|I|15|20190908|20190908| 3191| 3191|
      13|460598|      PASC|0|I|16|20190908|20190908| 3192| 3192|
      13|460599|      PASC|0|I|17|20190908|20190908| 3193| 3193|
      13|460600|      PASC|0|I|18|20190908|20190908| 3194| 3194|
      13|460601|      PASC|0|I|19|20190908|20190908| 3195| 3195|
      13|460602|      PASC|0|I|20|20190907|20190907| 3196| 3196|
      13|460603|      PASC|0|I|21|20190908|20190908| 3197| 3197|
      13|460604|      PASC|0|I|22|20190908|20190908| 3198| 3198|
      13|460605|      PASC|0|I|23|20190908|20190908| 3199| 3199|
      13|460606|      PASC|0|I|24|20190908|20190908| 3200| 3200|
      13|460607|      PASC|0|I|25|20190908|20190908| 3201| 3201|
      13|460608|      PASC|0|I|26|20190908|20190908| 3202| 3202|
      13|460609|      PASC|0|I|27|20190908|20190908| 3203| 3203|
      13|460610|      PASC|0|I|28|20190908|20190908| 3204| 3204|
      13|460611|      PASC|0|I|29|20190908|20190908| 3205| 3205|
      13|460612|      PASC|0|I|30|20190908|20190908| 3206| 3206|
      13|460613|      PASC|0|I|31|20190908|20190908| 3207| 3207|
      13|478745|      PASC|0|I|368|20191112|20191112| 3208| 3208|
      13|478746|      PASC|0|I|369|20191112|20191112| 3209| 3209|
      13|478747|      PASC|0|I|370|20191112|20191112| 3210| 3210|
      13|478748|      PASC|0|I|371|20191112|20191112| 3211| 3211|
      13|478749|      PASC|0|I|372|20191112|20191112| 3212| 3212|
      13|478750|      PASC|0|I|373|20191112|20191112| 3213| 3213|
      13|478751|      PASC|0|I|374|20191112|20191112| 3214| 3214|
      13|478752|      PASC|0|I|375|20191112|20191112| 3215| 3215|
      13|478753|      PASC|0|I|376|20191112|20191112| 3216| 3216|
      13|478754|      PASC|0|I|377|20191112|20191112| 3217| 3217|
      13|478755|      PASC|0|I|378|20191112|20191112| 3218| 3218|
      13|478756|      PASC|0|I|379|20191112|20191112| 3219| 3219|
      13|478757|      PASC|0|I|380|20191112|20191112| 3220| 3220|
      13|460615|      PASC|0|O| 1|20190907|20190907| 3221| 3221|
      13|460616|      PASC|0|O| 2|20190907|20190907| 3222| 3222|
      13|460617|      PASC|0|O| 3|20190908|20190908| 3223| 3223|
      13|460618|      PASC|0|O| 4|20190908|20190908| 3224| 3224|
      13|460619|      PASC|0|O| 5|20190908|20190908| 3225| 3225|
      13|460620|      PASC|0|O| 6|20190908|20190908| 3226| 3226|
      13|460621|      PASC|0|O| 7|20190908|20190908| 3227| 3227|
      13|460622|      PASC|0|O| 8|20190908|20190908| 3228| 3228|
      13|460623|      PASC|0|O| 9|20190908|20190908| 3229| 3229|
      13|460624|      PASC|0|O|10|20190908|20190908| 3230| 3230|
      13|460625|      PASC|0|O|11|20190908|20190908| 3231| 3231|
      13|460626|      PASC|0|O|12|20190908|20190908| 3232| 3232|
      13|460627|      PASC|0|O|13|20190908|20190908| 3233| 3233|
      13|460628|      PASC|0|O|14|20190908|20190908| 3234| 3234|
      13|460629|      PASC|0|O|15|20190908|20190908| 3235| 3235|
      13|460630|      PASC|0|O|16|20190908|20190908| 3236| 3236|
      13|460631|      PASC|0|O|17|20190908|20190908| 3237| 3237|
      13|460632|      PASC|0|O|18|20190908|20190908| 3238| 3238|
      13|460633|      PASC|0|O|19|20190908|20190908| 3239| 3239|
      13|460634|      PASC|0|O|20|20190908|20190908| 3240| 3240|
      13|460635|      PASC|0|O|21|20190908|20190908| 3241| 3241|
      13|460636|      PASC|0|O|22|20190908|20190908| 3242| 3242|
      13|460637|      PASC|0|O|23|20190908|20190908| 3243| 3243|
      13|460638|      PASC|0|O|24|20190908|20190908| 3244| 3244|
      13|460639|      PASC|0|O|25|20190908|20190908| 3245| 3245|
      13|460640|      PASC|0|O|26|20190908|20190908| 3246| 3246|
      13|460641|      PASC|0|O|27|20190908|20190908| 3247| 3247|
      13|460642|      PASC|0|O|28|20190908|20190908| 3248| 3248|
      13|460643|      PASC|0|O|29|20190908|20190908| 3249| 3249|
      13|460644|      PASC|0|O|30|20190908|20190908| 3250| 3250|
      13|460645|      PASC|0|O|31|20190908|20190908| 3251| 3251|
      13|460646|      PASC|0|O|32|20190908|20190908| 3252| 3252|
      13|460647|      PASC|0|O|33|20190908|20190908| 3253| 3253|
      13|460648|      PASC|0|O|34|20190908|20190908| 3254| 3254|
      13|478759|      PASC|0|O|190|20191112|20191112| 3255| 3255|
      13|478760|      PASC|0|O|191|20191111|20191111| 3256| 3256|
      13|478761|      PASC|0|O|192|20191112|20191112| 3257| 3257|
