"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible"
"PAO","SID184599","PAO9516_20250902","Temple University","0","9516","501007","1"
"PAO","SID184599","PAO9518_20250902","Temple University","0","9518","501007","1"
"PAO","SID184599","PAO9524_20250902","Temple University","0","9524","501007","1"
"PAO","SID184599","PAO9529_20250902","Malvern","1","9529","007501","1"
"PAO","SID184599","PAO9537_20250902","Malvern","1","9537","007501","1"
"PAO","SID184599","PAO9543_20250902","Thorndale","1","9543","007501","1"
"PAO","SID184599","PAO9547_20250902","Thorndale","1","9547","007501","1"
"PAO","SID184599","PAO9551_20250902","Malvern","1","9551","007501","1"
"PAO","SID184599","PAO9554_20250902","Temple University","0","9554","501007","1"
"PAO","SID184599","PAO9555_20250902","Malvern","1","9555","007501","1"
"PAO","SID184599","PAO9566_20250902","Temple University","0","9566","501007","1"
"PAO","SID184599","PAO9569_20250902","Thorndale","1","9569","007501","1"
"PAO","SID184599","PAO9570_20250902","Temple University","0","9570","501007","1"
"PAO","SID184601","PAO9573_20250831","Malvern","1","9573","007501","1"
"PAO","SID184602","PAO9574_20250831","Temple University","0","9574","501007","1"
"PAO","SID184600","PAO9574_20250906","Temple University","0","9574","501007","1"
"TRE","SID184599","TRE9700_20250902","Temple University","0","9700","701007","1"
"TRE","SID184599","TRE9701_20250902","Trenton","1","9701","007701","1"
"TRE","SID184601","TRE9702_20250831","Temple University","0","9702","701007","1"
"TRE","SID184599","TRE9703_20250902","Trenton","1","9703","007701","1"
"TRE","SID184601","TRE9705_20250831","Trenton","1","9705","007701","1"
"TRE","SID184599","TRE9706_20250902","Temple University","0","9706","701007","1"
"TRE","SID184599","TRE9707_20250902","Trenton","1","9707","007701","1"
"TRE","SID184599","TRE9710_20250902","Temple University","0","9710","701007","1"
"TRE","SID184599","TRE9716_20250902","Temple University","0","9716","701007","1"
"TRE","SID184599","TRE9729_20250902","Trenton","1","9729","007701","1"
"TRE","SID184599","TRE9747_20250902","Trenton","1","9747","007701","1"
"TRE","SID184599","TRE9760_20250902","Temple University","0","9760","701007","1"
"TRE","SID184599","TRE9772_20250902","Temple University","0","9772","701007","1"
"TRE","SID184599","TRE9776_20250902","Temple University","0","9776","701007","1"
"CHW","SID184599","CHW9809_20250902","Chestnut Hill West","1","9809","007801","1"
