"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed_temp"
"9","8","2159","TRENTON TRANSIT CENTER","1","3815","1158","1",""
"9","8","2160","TRENTON TRANSIT CENTER","1","3825","1159","1",""
"9","8","2161","TRENTON TRANSIT CENTER","1","3829","1160","1",""
"9","8","2162","TRENTON TRANSIT CENTER","1","3833","1161","1",""
"9","8","2163","TRENTON TRANSIT CENTER","1","3841","1162","1",""
"9","8","2164","TRENTON TRANSIT CENTER","1","3845","1163","1",""
"9","8","2165","TRENTON TRANSIT CENTER","1","3849","1164","1",""
"9","8","2166","TRENTON TRANSIT CENTER","1","3875","1165","1",""
"9","8","2167","TRENTON TRANSIT CENTER","1","3809","1166","1",""
"9","8","2168","TRENTON TRANSIT CENTER","1","3817","1167","1",""
"9","8","2169","TRENTON TRANSIT CENTER","1","3827","1168","1",""
"9","8","2170","TRENTON TRANSIT CENTER","1","3861","1169","1",""
"9","8","2171","TRENTON TRANSIT CENTER","1","3837","1170","1",""
"9","21","2172","TRENTON TRANSIT CENTER","1","3897","1171","1",""
"9","21","2173","TRENTON TRANSIT CENTER","1","3805","1172","1",""
"9","8","2174","TRENTON TRANSIT CENTER","1","3813","1173","1",""
"9","8","2175","TRENTON TRANSIT CENTER","1","3831","1174","1",""
"9","8","2176","TRENTON TRANSIT CENTER","1","3835","1175","1",""
"9","8","2177","TRENTON TRANSIT CENTER","1","3839","1176","1",""
"9","8","2178","TRENTON TRANSIT CENTER","1","3843","1177","1",""
"9","8","2179","TRENTON TRANSIT CENTER","1","3847","1178","1",""
"9","8","2180","TRENTON TRANSIT CENTER","1","3883","1179","1",""
"9","8","2181","TRENTON TRANSIT CENTER","1","3895","1180","1",""
"9","8","2182","JERSEY AVE.","1","3705","1181","1",""
"9","8","2183","TRENTON TRANSIT CENTER","1","3949","1182","1",""
"9","8","2184","JERSEY AVE.","1","3701","1183","1",""
"9","8","2185","TRENTON TRANSIT CENTER","1","3943","1184","1",""
"9","8","2186","TRENTON TRANSIT CENTER","1","3947","1185","1",""
"9","8","2187","TRENTON TRANSIT CENTER","1","3953","1186","1",""
"9","8","2188","TRENTON TRANSIT CENTER","1","3937","1187","1",""
"9","8","2189","TRENTON TRANSIT CENTER","1","3959","1188","1",""
"9","8","2190","JERSEY AVE.","1","3709","1189","1",""
"9","8","2191","JERSEY AVE.","1","3721","1190","1",""
"9","8","2192","TRENTON TRANSIT CENTER","1","3917","1191","1",""
"9","8","2193","JERSEY AVE.","1","3727","1192","1",""
"9","8","2194","JERSEY AVE.","1","3733","1193","1",""
"9","14","2195","TRENTON TRANSIT CENTER","1","7881","1194","1",""
"9","14","2196","FRANK R LAUTENBERG SECAUCUS UPPER LEVEL","1","7629","1195","1",""
"9","14","2197","TRENTON TRANSIT CENTER","1","7887","1196","1",""
"9","14","2198","TRENTON TRANSIT CENTER","1","7805","1197","1",""
"9","14","2199","TRENTON TRANSIT CENTER","1","7875","1198","1",""
"9","14","2200","TRENTON TRANSIT CENTER","1","7879","1199","1",""
"9","14","2201","TRENTON TRANSIT CENTER","1","7883","1200","1",""
"9","14","2202","TRENTON TRANSIT CENTER","1","7859","1201","1",""
"9","14","2203","TRENTON TRANSIT CENTER","1","7847","1202","1",""
"9","14","2204","TRENTON TRANSIT CENTER","1","7851","1203","1",""
"9","14","2205","TRENTON TRANSIT CENTER","1","7855","1204","1",""
"9","14","2206","TRENTON TRANSIT CENTER","1","7863","1205","1",""
"9","14","2207","TRENTON TRANSIT CENTER","1","7867","1206","1",""
"9","14","2208","TRENTON TRANSIT CENTER","1","7871","1207","1",""
"9","14","2209","TRENTON TRANSIT CENTER","1","7825","1208","1",""
"9","14","2210","TRENTON TRANSIT CENTER","1","7833","1209","1",""
"9","14","2211","TRENTON TRANSIT CENTER","1","7837","1210","1",""
"9","14","2212","TRENTON TRANSIT CENTER","1","7849","1211","1",""
"9","14","2213","TRENTON TRANSIT CENTER","1","7813","1212","1",""
"9","14","2214","TRENTON TRANSIT CENTER","1","7817","1213","1",""
"9","14","2215","TRENTON TRANSIT CENTER","1","7821","1214","1",""
"9","14","2216","TRENTON TRANSIT CENTER","1","7829","1215","1",""
"9","14","2217","TRENTON TRANSIT CENTER","1","7841","1216","1",""
"9","14","2218","TRENTON TRANSIT CENTER","1","7845","1217","1",""
"9","14","2219","TRENTON TRANSIT CENTER","1","7853","1218","1",""
"9","14","2220","TRENTON TRANSIT CENTER","1","7865","1219","1",""
"9","14","2221","TRENTON TRANSIT CENTER","1","7869","1220","1",""
"9","14","2222","TRENTON TRANSIT CENTER","1","7873","1221","1",""
"9","14","2223","TRENTON TRANSIT CENTER","1","7877","1222","1",""
"9","14","2224","TRENTON TRANSIT CENTER","1","7885","1223","1",""
"9","14","2225","TRENTON TRANSIT CENTER","1","7857","1224","1",""
"9","14","2226","TRENTON TRANSIT CENTER","1","7861","1225","1",""
"9","14","2227","FRANK R LAUTENBERG SECAUCUS UPPER LEVEL","1","7625","1226","1",""
"9","14","2228","FRANK R LAUTENBERG SECAUCUS UPPER LEVEL","1","7633","1227","1",""
"9","14","2229","FRANK R LAUTENBERG SECAUCUS UPPER LEVEL","1","7637","1228","1",""
"9","14","2230","RAHWAY","1","7661","1229","1",""
"9","14","2231","RAHWAY","1","7657","1230","1",""
"9","14","2232","RAHWAY","1","7665","1231","1",""
"9","14","2233","RAHWAY","1","7669","1232","1",""
"9","14","2234","RAHWAY","1","7673","1233","1",""
"9","9","2235","TRENTON TRANSIT CENTER","1","8841","1234","1",""
"9","9","2236","TRENTON TRANSIT CENTER","1","8861","1235","1",""
"9","9","2237","TRENTON TRANSIT CENTER","1","8865","1236","1",""
"9","2","2238","TRENTON TRANSIT CENTER","1","3957","1237","1",""
"10","7","2239","NEW YORK PENN STATION","0","8214","1238","1",""
"10","10","2240","NEW YORK PENN STATION","0","3292","1239","1",""
"10","27","2241","NEW YORK PENN STATION","0","8234","1240","1",""
"10","27","2242","NEW YORK PENN STATION","0","3310","1241","1",""
"10","22","2243","NEW YORK PENN STATION","0","8214","1242","1",""
"10","22","2244","NEW YORK PENN STATION","0","8216","1243","1",""
"10","24","2245","NEW YORK PENN STATION","0","3270","1244","1",""
"10","24","2246","NEW YORK PENN STATION","0","3248","1245","1",""
"10","24","2247","NEW YORK PENN STATION","0","3244","1246","1",""
"10","37","2248","NEW YORK PENN STATION","0","7232","1247","1",""
"10","37","2249","NEW YORK PENN STATION","0","7228","1248","1",""
"10","37","2250","NEW YORK PENN STATION","0","7240","1249","1",""
"10","37","2251","NEW YORK PENN STATION","0","7248","1250","1",""
"10","37","2252","NEW YORK PENN STATION","0","7256","1251","1",""
"10","37","2253","NEW YORK PENN STATION","0","7264","1252","1",""
"10","37","2254","NEW YORK PENN STATION","0","7236","1253","1",""
"10","37","2255","NEW YORK PENN STATION","0","7244","1254","1",""
"10","37","2256","NEW YORK PENN STATION","0","7252","1255","1",""
"10","37","2257","NEW YORK PENN STATION","0","7260","1256","1",""
"10","38","2258","NEW YORK PENN STATION","0","7232","1257","1",""
"10","38","2259","NEW YORK PENN STATION","0","7228","1258","1",""
"10","38","2260","NEW YORK PENN STATION","0","7240","1259","1",""
"10","38","2261","NEW YORK PENN STATION","0","7248","1260","1",""
"10","38","2262","NEW YORK PENN STATION","0","7256","1261","1",""
"10","38","2263","NEW YORK PENN STATION","0","7264","1262","1",""
"10","38","2264","NEW YORK PENN STATION","0","7236","1263","1",""
"10","38","2265","NEW YORK PENN STATION","0","7244","1264","1",""
"10","38","2266","NEW YORK PENN STATION","0","7252","1265","1",""
"10","38","2267","NEW YORK PENN STATION","0","7260","1266","1",""
"10","1","2268","NEW YORK PENN STATION","0","7208","1267","1",""
"10","1","2269","NEW YORK PENN STATION","0","7224","1268","1",""
"10","1","2270","NEW YORK PENN STATION","0","7220","1269","1",""
"10","1","2271","NEW YORK PENN STATION","0","7268","1270","1",""
"10","1","2272","NEW YORK PENN STATION","0","7272","1271","1",""
"10","1","2273","NEW YORK PENN STATION","0","7276","1272","1",""
"10","20","2274","NEW YORK PENN STATION","0","7200","1273","1",""
"10","1","2275","NEW YORK PENN STATION","0","7204","1274","1",""
"10","1","2276","NEW YORK PENN STATION","0","7212","1275","1",""
"10","1","2277","NEW YORK PENN STATION","0","7216","1276","1",""
"10","26","2278","NEW YORK PENN STATION","0","3270","1277","1",""
"10","8","2279","NEW YORK PENN STATION","0","3272","1278","1",""
"10","8","2280","NEW YORK PENN STATION","0","3276","1279","1",""
"10","8","2281","NEW YORK PENN STATION","0","3266","1280","1",""
"10","8","2282","NEW YORK PENN STATION","0","3256","1281","1",""
"10","8","2283","NEW YORK PENN STATION","0","3260","1282","1",""
"10","8","2284","NEW YORK PENN STATION","0","3278","1283","1",""
"10","26","2285","NEW YORK PENN STATION","0","3248","1284","1",""
"10","26","2286","NEW YORK PENN STATION","0","3244","1285","1",""
"10","8","2287","NEW YORK PENN STATION","0","3252","1286","1",""
"10","29","2288","NEW YORK PENN STATION","0","3310","1287","1",""
"10","12","2289","NEW YORK PENN STATION","0","3292","1288","1",""
"10","8","2290","NEW YORK PENN STATION","0","3514","1289","1",""
"10","8","2291","NEW YORK PENN STATION","0","3502","1290","1",""
"10","8","2292","NEW YORK PENN STATION","0","3516","1291","1",""
"10","8","2293","NEW YORK PENN STATION","0","3598","1292","1",""
"10","8","2294","NEW YORK PENN STATION","0","3512","1293","1",""
"10","8","2295","NEW YORK PENN STATION","0","3230","1294","1",""
"10","8","2296","NEW YORK PENN STATION","0","3506","1295","1",""
"10","8","2297","NEW YORK PENN STATION","0","3504","1296","1",""
"10","8","2298","NEW YORK PENN STATION","0","3508","1297","1",""
"10","8","2299","NEW YORK PENN STATION","0","3222","1298","1",""
"10","8","2300","NEW YORK PENN STATION","0","3202","1299","1",""
"10","8","2301","NEW YORK PENN STATION","0","3208","1300","1",""
"10","8","2302","NEW YORK PENN STATION","0","3204","1301","1",""
"10","8","2303","NEW YORK PENN STATION","0","3236","1302","1",""
"10","8","2304","NEW YORK PENN STATION","0","3284","1303","1",""
"10","8","2305","NEW YORK PENN STATION","0","3288","1304","1",""
"10","8","2306","NEW YORK PENN STATION","0","3240","1305","1",""
"10","21","2307","NEW YORK PENN STATION","0","3200","1306","1",""
"10","8","2308","NEW YORK PENN STATION","0","3232","1307","1",""
"10","8","2309","NEW YORK PENN STATION","0","3318","1308","1",""
"10","8","2310","NEW YORK PENN STATION","0","3510","1309","1",""
"10","9","2311","NEW YORK PENN STATION","0","8214","1310","1",""
"10","14","2312","NEW YORK PENN STATION","0","7220","1311","1",""
"10","14","2313","NEW YORK PENN STATION","0","7200","1312","1",""
"10","14","2314","NEW YORK PENN STATION","0","7208","1313","1",""
"10","14","2315","NEW YORK PENN STATION","0","7224","1314","1",""
"10","14","2316","NEW YORK PENN STATION","0","7228","1315","1",""
"10","14","2317","NEW YORK PENN STATION","0","7232","1316","1",""
"10","14","2318","NEW YORK PENN STATION","0","7268","1317","1",""
"10","14","2319","NEW YORK PENN STATION","0","7276","1318","1",""
"10","14","2320","NEW YORK PENN STATION","0","7204","1319","1",""
"10","14","2321","NEW YORK PENN STATION","0","7212","1320","1",""
"10","14","2322","NEW YORK PENN STATION","0","7216","1321","1",""
"10","14","2323","NEW YORK PENN STATION","0","7236","1322","1",""
"10","14","2324","NEW YORK PENN STATION","0","7240","1323","1",""
"10","14","2325","NEW YORK PENN STATION","0","7244","1324","1",""
"10","14","2326","NEW YORK PENN STATION","0","7248","1325","1",""
"10","14","2327","NEW YORK PENN STATION","0","7252","1326","1",""
"10","14","2328","NEW YORK PENN STATION","0","7256","1327","1",""
"10","14","2329","NEW YORK PENN STATION","0","7260","1328","1",""
"10","14","2330","NEW YORK PENN STATION","0","7264","1329","1",""
"10","14","2331","NEW YORK PENN STATION","0","7272","1330","1",""
"10","2","2332","NEW YORK PENN STATION","0","3224","1331","1",""
"10","2","2333","NEW YORK PENN STATION","0","3212","1332","1",""
"10","7","2334","LONG BRANCH","1","8225","1333","1",""
"10","10","2335","LONG BRANCH","1","8203","1334","1",""
"10","18","2336","LONG BRANCH","1","8207","1335","1",""
"10","10","2337","LONG BRANCH","1","8201","1336","1",""
"10","22","2338","LONG BRANCH","1","8221","1337","1",""
"10","22","2339","LONG BRANCH","1","8223","1338","1",""
"10","24","2340","LONG BRANCH","1","3255","1339","1",""
"10","37","2341","LONG BRANCH","1","7229","1340","1",""
"10","37","2342","LONG BRANCH","1","7237","1341","1",""
"10","37","2343","LONG BRANCH","1","7261","1342","1",""
"10","37","2344","LONG BRANCH","1","7257","1343","1",""
"10","37","2345","LONG BRANCH","1","7265","1344","1",""
"10","37","2346","LONG BRANCH","1","7245","1345","1",""
"10","37","2347","LONG BRANCH","1","7253","1346","1",""
"10","37","2348","LONG BRANCH","1","7233","1347","1",""
"10","37","2349","LONG BRANCH","1","7241","1348","1",""
"10","37","2350","LONG BRANCH","1","7249","1349","1",""
"10","24","2351","LONG BRANCH","1","8249","1350","1",""
"10","20","2352","LONG BRANCH","1","7205","1351","1",""
"10","38","2353","LONG BRANCH","1","7229","1352","1",""
"10","38","2354","LONG BRANCH","1","7237","1353","1",""
"10","38","2355","LONG BRANCH","1","7261","1354","1",""
"10","38","2356","LONG BRANCH","1","7257","1355","1",""
"10","38","2357","LONG BRANCH","1","7265","1356","1",""
"10","38","2358","LONG BRANCH","1","7245","1357","1",""
"10","38","2359","LONG BRANCH","1","7253","1358","1",""
"10","38","2360","LONG BRANCH","1","7233","1359","1",""
"10","38","2361","LONG BRANCH","1","7241","1360","1",""
"10","38","2362","LONG BRANCH","1","7249","1361","1",""
"10","1","2363","LONG BRANCH","1","7221","1362","1",""
"10","1","2364","LONG BRANCH","1","7269","1363","1",""
"10","1","2365","LONG BRANCH","1","7273","1364","1",""
"10","1","2366","LONG BRANCH","1","7277","1365","1",""
"10","1","2367","LONG BRANCH","1","7285","1366","1",""
"10","20","2368","LONG BRANCH","1","7201","1367","1",""
"10","1","2369","LONG BRANCH","1","7217","1368","1",""
"10","1","2370","LONG BRANCH","1","7225","1369","1",""
"10","1","2371","LONG BRANCH","1","7281","1370","1",""
"10","26","2372","LONG BRANCH","1","3255","1371","1",""
"10","8","2373","LONG BRANCH","1","3267","1372","1",""
"10","8","2374","LONG BRANCH","1","3251","1373","1",""
"10","8","2375","LONG BRANCH","1","3247","1374","1",""
"10","8","2376","BAY HEAD","1","3363","1375","1",""
"10","8","2377","LONG BRANCH","1","3275","1376","1",""
"10","8","2378","LONG BRANCH","1","3279","1377","1",""
"10","8","2379","LONG BRANCH","1","3235","1378","1",""
"10","8","2380","LONG BRANCH","1","3243","1379","1",""
"10","8","2381","LONG BRANCH","1","3231","1380","1",""
"10","8","2382","LONG BRANCH","1","3239","1381","1",""
"10","8","2383","SOUTH AMBOY","1","3595","1382","1",""
"10","8","2384","SOUTH AMBOY","1","3509","1383","1",""
"10","8","2385","SOUTH AMBOY","1","3511","1384","1",""
"10","8","2386","SOUTH AMBOY","1","3513","1385","1",""
"10","8","2387","SOUTH AMBOY","1","3515","1386","1",""
"10","8","2388","LONG BRANCH","1","3283","1387","1",""
"10","8","2389","LONG BRANCH","1","3227","1388","1",""
"10","8","2390","LONG BRANCH","1","3209","1389","1",""
"10","8","2391","LONG BRANCH","1","3281","1390","1",""
"10","21","2392","LONG BRANCH","1","3205","1391","1",""
"10","8","2393","LONG BRANCH","1","3217","1392","1",""
"10","8","2394","LONG BRANCH","1","3223","1393","1",""
"10","8","2395","LONG BRANCH","1","3289","1394","1",""
"10","8","2396","LONG BRANCH","1","3297","1395","1",""
"10","21","2397","LONG BRANCH","1","3201","1396","1",""
"10","8","2398","LONG BRANCH","1","3215","1397","1",""
"10","8","2399","LONG BRANCH","1","3221","1398","1",""
"10","8","2400","LONG BRANCH","1","3271","1399","1",""
"10","8","2401","LONG BRANCH","1","3285","1400","1",""
"10","8","2402","LONG BRANCH","1","3293","1401","1",""
"10","8","2403","SOUTH AMBOY","1","3505","1402","1",""
"10","8","2404","SOUTH AMBOY","1","3503","1403","1",""
"10","14","2405","LONG BRANCH","1","7273","1404","1",""
"10","9","2406","LONG BRANCH","1","8225","1405","1",""
"10","14","2407","LONG BRANCH","1","7205","1406","1",""
"10","14","2408","LONG BRANCH","1","7201","1407","1",""
"10","14","2409","LONG BRANCH","1","7221","1408","1",""
"10","14","2410","LONG BRANCH","1","7229","1409","1",""
"10","14","2411","LONG BRANCH","1","7237","1410","1",""
"10","14","2412","LONG BRANCH","1","7257","1411","1",""
"10","14","2413","LONG BRANCH","1","7261","1412","1",""
"10","14","2414","LONG BRANCH","1","7265","1413","1",""
"10","14","2415","LONG BRANCH","1","7269","1414","1",""
"10","14","2416","LONG BRANCH","1","7217","1415","1",""
"10","14","2417","LONG BRANCH","1","7225","1416","1",""
"10","14","2418","LONG BRANCH","1","7233","1417","1",""
"10","14","2419","LONG BRANCH","1","7241","1418","1",""
"10","14","2420","LONG BRANCH","1","7245","1419","1",""
"10","14","2421","LONG BRANCH","1","7249","1420","1",""
"10","14","2422","LONG BRANCH","1","7253","1421","1",""
"10","14","2423","LONG BRANCH","1","7277","1422","1",""
"10","14","2424","LONG BRANCH","1","7281","1423","1",""
"10","14","2425","LONG BRANCH","1","7285","1424","1",""
"10","2","2426","BAY HEAD","1","3361","1425","1",""
"11","10","2427","NEW YORK PENN STATION","0","8380","1426","1",""
"11","22","2428","LONG BRANCH","0","8336","1427","1",""
"11","22","2429","LONG BRANCH","0","8344","1428","1",""
"11","1","2430","LONG BRANCH","0","4708","1429","1",""
"11","1","2431","LONG BRANCH","0","4716","1430","1",""
"11","1","2432","LONG BRANCH","0","4724","1431","1",""
"11","1","2433","LONG BRANCH","0","4732","1432","1",""
"11","1","2434","LONG BRANCH","0","4740","1433","1",""
"11","1","2435","LONG BRANCH","0","4748","1434","1",""
"11","1","2436","LONG BRANCH","0","4756","1435","1",""
"11","1","2437","LONG BRANCH","0","4760","1436","1",""
"11","1","2438","LONG BRANCH","0","4768","1437","1",""
"11","1","2439","LONG BRANCH","0","4772","1438","1",""
"11","1","2440","LONG BRANCH","0","4780","1439","1",""
"11","8","2441","LONG BRANCH","0","4324","1440","1",""
"11","8","2442","LONG BRANCH","0","4330","1441","1",""
"11","8","2443","LONG BRANCH","0","4332","1442","1",""
"11","8","2444","LONG BRANCH","0","4340","1443","1",""
"11","8","2445","LONG BRANCH","0","4344","1444","1",""
"11","8","2446","LONG BRANCH","0","4352","1445","1",""
"11","8","2447","LONG BRANCH","0","4360","1446","1",""
"11","8","2448","LONG BRANCH","0","4366","1447","1",""
"11","8","2449","LONG BRANCH","0","4372","1448","1",""
"11","8","2450","LONG BRANCH","0","4378","1449","1",""
"11","8","2451","LONG BRANCH","0","4384","1450","1",""
"11","8","2452","LONG BRANCH","0","4392","1451","1",""
"11","8","2453","LONG BRANCH","0","4398","1452","1",""
"11","8","2454","HOBOKEN","0","2608","1453","1",""
"11","14","2455","LONG BRANCH","0","4708","1454","1",""
"11","14","2456","LONG BRANCH","0","4716","1455","1",""
"11","14","2457","LONG BRANCH","0","4724","1456","1",""
"11","14","2458","LONG BRANCH","0","4732","1457","1",""
"11","14","2459","LONG BRANCH","0","4740","1458","1",""
"11","14","2460","LONG BRANCH","0","4748","1459","1",""
"11","14","2461","LONG BRANCH","0","4756","1460","1",""
"11","14","2462","LONG BRANCH","0","4760","1461","1",""
"11","14","2463","LONG BRANCH","0","4768","1462","1",""
"11","14","2464","LONG BRANCH","0","4772","1463","1",""
"11","14","2465","LONG BRANCH","0","4780","1464","1",""
"11","2","2466","LONG BRANCH","0","4306","1465","1",""
"11","8","2467","BAY HEAD","1","4393","1466","1",""
"11","8","2468","BAY HEAD","1","4397","1467","1",""
"11","10","2469","BAY HEAD","1","8303","1468","1",""
"11","18","2470","BAY HEAD","1","8393","1469","1",""
"11","10","2471","BAY HEAD","1","8305","1470","1",""
"11","22","2472","BAY HEAD","1","8341","1471","1",""
"11","22","2473","BAY HEAD","1","8349","1472","1",""
"11","24","2474","BAY HEAD","1","8353","1473","1",""
"11","6","2475","BAY HEAD","1","4705","1474","1",""
"11","6","2476","BAY HEAD","1","4785","1475","1",""
"11","1","2477","BAY HEAD","1","4721","1476","1",""
"11","1","2478","BAY HEAD","1","4729","1477","1",""
"11","1","2479","BAY HEAD","1","4737","1478","1",""
"11","1","2480","BAY HEAD","1","4745","1479","1",""
"11","1","2481","BAY HEAD","1","4753","1480","1",""
"11","1","2482","BAY HEAD","1","4761","1481","1",""
"11","1","2483","BAY HEAD","1","4765","1482","1",""
"11","1","2484","BAY HEAD","1","4773","1483","1",""
"11","1","2485","BAY HEAD","1","4777","1484","1",""
"11","8","2486","LONG BRANCH","1","2609","1485","1",""
"11","8","2487","BAY HEAD","1","4315","1486","1",""
"11","8","2488","BAY HEAD","1","4321","1487","1",""
"11","8","2489","BAY HEAD","1","4323","1488","1",""
"11","8","2490","BAY HEAD","1","4331","1489","1",""
"11","8","2491","BAY HEAD","1","4335","1490","1",""
"11","8","2492","BAY HEAD","1","4343","1491","1",""
"11","8","2493","BAY HEAD","1","4351","1492","1",""
"11","8","2494","BAY HEAD","1","4355","1493","1",""
"11","8","2495","BAY HEAD","1","4367","1494","1",""
"11","8","2496","BAY HEAD","1","4375","1495","1",""
"11","8","2497","BAY HEAD","1","4379","1496","1",""
"11","8","2498","BAY HEAD","1","4383","1497","1",""
"11","14","2499","BAY HEAD","1","4785","1498","1",""
"11","14","2500","BAY HEAD","1","4705","1499","1",""
"11","14","2501","BAY HEAD","1","4721","1500","1",""
"11","14","2502","BAY HEAD","1","4729","1501","1",""
"11","14","2503","BAY HEAD","1","4737","1502","1",""
"11","14","2504","BAY HEAD","1","4745","1503","1",""
"11","14","2505","BAY HEAD","1","4753","1504","1",""
"11","14","2506","BAY HEAD","1","4761","1505","1",""
"11","14","2507","BAY HEAD","1","4765","1506","1",""
"11","14","2508","BAY HEAD","1","4773","1507","1",""
"11","14","2509","BAY HEAD","1","4777","1508","1",""
"12","15","2510","NLR PENN STATION","0","007NK004","1509","1",""
"12","15","2511","NLR PENN STATION","0","007NK002","1509","1",""
"12","15","2512","NLR PENN STATION","0","007NK001","1509","1",""
"12","15","2513","NLR PENN STATION","0","007NK004","1509","1",""
"12","15","2514","NLR PENN STATION","0","007NK003","1509","1",""
"12","15","2515","NLR PENN STATION","0","007NK001","1509","1",""
"12","15","2516","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2517","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2518","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2519","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2520","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2521","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2522","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2523","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2524","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2525","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2526","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2527","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2528","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2529","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2530","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2531","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2532","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2533","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2534","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2535","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2536","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2537","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2538","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2539","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2540","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2541","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2542","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2543","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2544","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2545","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2546","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2547","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2548","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2549","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2550","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2551","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2552","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2553","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2554","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2555","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2556","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2557","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2558","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2559","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2560","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2561","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2562","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2563","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2564","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2565","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2566","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2567","NLR BROAD ST VIA PENN","0","007NK004","1510","1",""
"12","15","2568","NLR BROAD ST VIA PENN","0","007NK002","1510","1",""
"12","15","2569","NLR BROAD ST VIA PENN","0","007NK001","1510","1",""
"12","15","2570","NLR BROAD ST VIA PENN","0","007NK003","1510","1",""
"12","15","2571","NLR GROVE STREET","1","007NK004","1511","1",""
"12","15","2572","NLR GROVE STREET","1","007NK002","1511","1",""
"12","15","2573","NLR GROVE STREET","1","007NK001","1511","1",""
"12","15","2574","NLR GROVE STREET","1","007NK004","1511","1",""
"12","15","2575","NLR GROVE STREET","1","007NK003","1511","1",""
"12","15","2576","NLR GROVE STREET","1","007NK001","1511","1",""
"12","15","2577","NLR GROVE ST VIA PENN","1","007NK002","1512","1",""
"12","15","2578","NLR GROVE ST VIA PENN","1","007NK001","1512","1",""
"12","15","2579","NLR GROVE ST VIA PENN","1","007NK003","1512","1",""
"12","15","2580","NLR GROVE ST VIA PENN","1","007NK004","1512","1",""
"12","15","2581","NLR GROVE ST VIA PENN","1","007NK002","1512","1",""
"12","15","2582","NLR GROVE ST VIA PENN","1","007NK001","1512","1",""
"12","15","2583","NLR GROVE ST VIA PENN","1","007NK003","1512","1",""
"12","15","2584","NLR GROVE ST VIA PENN","1","007NK004","1512","1",""
"12","15","2585","NLR GROVE ST VIA PENN","1","007NK002","1512","1",""
"12","15","2586","NLR GROVE ST VIA PENN","1","007NK001","1512","1",""
