route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,2,203,Lindenwold Local,,1,,1,1,1
1,2,204,Lindenwold Local,,1,,1,1,1
1,2,205,Lindenwold Local,,1,,1,1,1
1,2,206,Lindenwold Local,,1,,1,1,1
1,2,207,Lindenwold Local,,1,,1,1,1
1,2,208,Lindenwold Local,,1,,1,1,1
1,2,209,Lindenwold Local,,1,,1,1,1
1,2,210,Lindenwold Local,,1,,1,1,1
1,2,211,Lindenwold Local,,1,,1,1,1
1,2,212,Lindenwold Local,,1,,1,1,1
1,2,213,Lindenwold Local,,1,,1,1,1
1,2,214,Lindenwold Local,,1,,1,1,1
1,2,215,Lindenwold Local,,1,,1,1,1
1,2,216,Lindenwold Local,,1,,1,1,1
1,2,217,Lindenwold Local,,1,,1,1,1
1,2,218,Lindenwold Local,,1,,1,1,1
1,2,219,Lindenwold Local,,1,,1,1,1
1,2,220,Lindenwold Local,,1,,1,1,1
1,2,221,Lindenwold Local,,1,,1,1,1
1,2,222,Lindenwold Local,,1,,1,1,1
1,2,223,Lindenwold Local,,1,,1,1,1
1,2,224,Lindenwold Local,,1,,1,1,1
1,2,225,Lindenwold Local,,1,,1,1,1
1,2,226,Lindenwold Local,,1,,1,1,1
1,2,227,Lindenwold Local,,1,,1,1,1
1,2,228,Lindenwold Local,,1,,1,1,1
1,2,229,Lindenwold Local,,1,,1,1,1
1,2,230,Lindenwold Local,,1,,1,1,1
1,2,231,Lindenwold Local,,1,,1,1,1
1,2,232,Lindenwold Local,,1,,1,1,1
1,2,233,Lindenwold Local,,1,,1,1,1
1,2,234,Lindenwold Local,,1,,1,1,1
1,2,235,Lindenwold Local,,1,,1,1,1
1,2,236,Lindenwold Local,,1,,1,1,1
1,2,237,Lindenwold Local,,1,,1,1,1
1,2,238,Lindenwold Local,,1,,1,1,1
1,2,239,Lindenwold Local,,1,,1,1,1
1,2,240,Lindenwold Local,,1,,1,1,1
1,2,241,Lindenwold Local,,1,,1,1,1
1,2,242,Lindenwold Local,,1,,1,1,1
1,2,243,Lindenwold Local,,1,,1,1,1
1,2,244,Lindenwold Local,,1,,1,1,1
1,2,245,Lindenwold Local,,1,,1,1,1
1,2,246,Lindenwold Local,,1,,1,1,1
1,2,247,Lindenwold Local,,1,,1,1,1
1,2,248,Lindenwold Local,,1,,1,1,1
1,2,249,Lindenwold Local,,1,,1,1,1
1,2,250,Lindenwold Local,,1,,1,1,1
1,2,251,Lindenwold Local,,1,,1,1,1
1,2,252,Lindenwold Local,,1,,1,1,1
1,2,253,Lindenwold Local,,1,,1,1,1
1,2,254,Lindenwold Local,,1,,1,1,1
1,2,255,Lindenwold Local,,1,,1,1,1
1,2,256,Lindenwold Local,,1,,1,1,1
1,2,257,Lindenwold Local,,1,,1,1,1
1,2,258,Lindenwold Local,,1,,1,1,1
1,2,259,Lindenwold Local,,1,,1,1,1
1,2,260,Lindenwold Local,,1,,1,1,1
1,2,261,Lindenwold Local,,1,,1,1,1
1,2,262,Lindenwold Local,,1,,1,1,1
1,2,263,Lindenwold Local,,1,,1,1,1
1,3,264,Lindenwold Local,,1,,1,1,1
1,3,265,Lindenwold Local,,1,,1,1,1
1,3,266,Lindenwold Local,,1,,1,1,1
1,3,267,Lindenwold Local,,1,,1,1,1
1,3,268,Lindenwold Local,,1,,1,1,1
1,3,269,Lindenwold Local,,1,,1,1,1
1,3,270,Lindenwold Local,,1,,1,1,1
1,3,271,Lindenwold Local,,1,,1,1,1
1,3,272,Lindenwold Local,,1,,1,1,1
1,3,273,Lindenwold Local,,1,,1,1,1
1,3,274,Lindenwold Local,,1,,1,1,1
1,3,275,Lindenwold Local,,1,,1,1,1
1,3,276,Lindenwold Local,,1,,1,1,1
1,3,277,Lindenwold Local,,1,,1,1,1
1,3,278,Lindenwold Local,,1,,1,1,1
1,3,279,Lindenwold Local,,1,,1,1,1
1,3,280,Lindenwold Local,,1,,1,1,1
1,3,281,Lindenwold Local,,1,,1,1,1
1,3,282,Lindenwold Local,,1,,1,1,1
1,3,283,Lindenwold Local,,1,,1,1,1
1,3,284,Lindenwold Local,,1,,1,1,1
1,3,285,Lindenwold Local,,1,,1,1,1
1,3,286,Lindenwold Local,,1,,1,1,1
1,3,287,Lindenwold Local,,1,,1,1,1
1,3,288,Lindenwold Local,,1,,1,1,1
1,3,289,Lindenwold Local,,1,,1,1,1
1,3,290,Lindenwold Local,,1,,1,1,1
1,3,291,Lindenwold Local,,1,,1,1,1
1,3,292,Lindenwold Local,,1,,1,1,1
1,3,293,Lindenwold Local,,1,,1,1,1
